postcode,installations,output,suburb_id,suburb,state,long,lat
6475,60,354.165,10991,NEWCARLBEON,WA,117.440487,-30.613981
6476,4,17.925,10992,GABBIN,WA,117.679166,-30.764934000000004
6477,30,181.46,10993,BENCUBBIN,WA,117.93876000000002,-30.775956
6477,30,181.46,10994,WELBUNGIN,WA,117.93876000000002,-30.775956
6479,94,494.035,10995,BARBALIN,WA,118.44850100000001,-30.748419000000002
6479,94,494.035,10996,BONNIE ROCK,WA,118.44850100000001,-30.748419000000002
6479,94,494.035,10997,DANDANNING,WA,118.44850100000001,-30.748419000000002
6479,94,494.035,21790,ELACHBUTTING,WA,118.61648909999998,-30.60390211
6479,94,494.035,10998,KARLONING,WA,118.44850100000001,-30.748419000000002
6479,94,494.035,10999,LAKE BROWN,WA,118.44850100000001,-30.748419000000002
6479,94,494.035,11000,MANGOWINE,WA,118.44850100000001,-30.748419000000002
6479,94,494.035,11001,MUKINBUDIN,WA,118.44850100000001,-30.748419000000002
6479,94,494.035,11002,WATTONING,WA,118.44850100000001,-30.748419000000002
6479,94,494.035,11003,WILGOYNE,WA,118.44850100000001,-30.748419000000002
6480,3,12.52,11004,NUKARNI,WA,118.22061000000001,-31.290084000000004
6484,8,45.1,11005,BULLFINCH,WA,119.07891200000002,-30.960681
6484,8,45.1,11006,ENNUIN,WA,119.07891200000002,-30.960681
6484,8,45.1,11007,LAKE DEBORAH,WA,119.07891200000002,-30.960681
6485,84,308.145,11008,COWCOWING,WA,117.381055,-31.184717
6485,84,308.145,11009,KORRELOCKING,WA,117.381055,-31.184717
6485,84,308.145,11010,NALKAIN,WA,117.381055,-31.184717
6485,84,308.145,11011,NEMBUDDING,WA,117.381055,-31.184717
6485,84,308.145,11012,WYALKATCHEM,WA,117.381055,-31.184717
6487,4,15.795,11013,NORTH YELBENI,WA,117.660055,-31.168259000000003
6487,4,15.795,11014,SOUTH YELBENI,WA,117.660055,-31.168259000000003
6487,4,15.795,11015,YELBENI,WA,117.660055,-31.168259000000003
6488,33,136.445,11016,NORTH TRAYNING,WA,117.735836,-31.127571000000003
6488,33,136.445,11017,SOUTH TRAYNING,WA,117.735836,-31.127571000000003
6488,33,136.445,11018,TRAYNING,WA,117.735836,-31.127571000000003
6489,11,54.27,11019,KUNUNOPPIN,WA,117.945624,-31.12327
6489,11,54.27,11020,NORTH KUNUNOPPIN,WA,117.945624,-31.12327
6489,11,54.27,11021,SOUTH KUNUNOPPIN,WA,117.945624,-31.12327
6490,29,123.65,11022,BURRAN ROCK,WA,118.10706100000002,-31.161834999999996
6490,29,123.65,11023,CHANDLER,WA,118.10706100000002,-31.161834999999996
6490,29,123.65,11024,ELABBIN,WA,118.10706100000002,-31.161834999999996
6490,29,123.65,11025,KWELKAN,WA,118.10706100000002,-31.161834999999996
6490,29,123.65,11026,NUNGARIN,WA,118.10706100000002,-31.161834999999996
6490,29,123.65,11027,TALGOMINE,WA,118.10706100000002,-31.161834999999996
6501,260,1564.315,11028,MUCHEA,WA,115.945497,-31.541813
6502,304,1445.566,11029,BINDOON,WA,116.18427199999999,-31.297560999999998
6502,304,1445.566,11030,BINDOON TRAINING AREA,WA,116.18427199999999,-31.297560999999998
6503,546,4255.236,11031,BAMBUN,WA,115.82111,-31.237406
6503,546,4255.236,11032,BEERMULLAH,WA,115.82111,-31.237406
6503,546,4255.236,11033,BOONANARRING,WA,115.82111,-31.237406
6503,546,4255.236,11034,BREERA,WA,115.82111,-31.237406
6503,546,4255.236,11035,COONABIDGEE,WA,115.82111,-31.237406
6503,546,4255.236,11036,COWALLA,WA,115.82111,-31.237406
6503,546,4255.236,11037,CULLALLA,WA,115.82111,-31.237406
6503,546,4255.236,11038,GINGIN,WA,115.82111,-31.237406
6503,546,4255.236,11039,GINGINUP,WA,115.82111,-31.237406
6503,546,4255.236,11040,GRANVILLE,WA,115.82111,-31.237406
6503,546,4255.236,11041,LENNARD BROOK,WA,115.82111,-31.237406
6503,546,4255.236,10751,MINDARRA,WA,115.82111,-31.237406
6503,546,4255.236,10752,MOONDAH,WA,115.82111,-31.237406
6503,546,4255.236,10753,MOORE RIVER NATIONAL PARK,WA,115.82111,-31.237406
6503,546,4255.236,10754,MUCKENBURRA,WA,115.82111,-31.237406
6503,546,4255.236,10755,NEERGABBY,WA,115.82111,-31.237406
6503,546,4255.236,10756,ORANGE SPRINGS,WA,115.82111,-31.237406
6503,546,4255.236,10757,RED GULLY,WA,115.82111,-31.237406
6503,546,4255.236,10758,WANERIE,WA,115.82111,-31.237406
6503,546,4255.236,10759,YEAL,WA,115.82111,-31.237406
6504,32,175.705,10760,MOOLIABEENEE,WA,116.042298,-31.310791
6505,20,77.85300000000001,10761,WANNAMAL,WA,116.104431,-31.161423
6506,19,628.17,10762,MOGUMBER,WA,116.110277,-31.070282000000002
6507,114,643.71,10763,CATABY,WA,115.718713,-30.72155
6507,114,643.71,10764,COOLJARLOO,WA,115.718713,-30.72155
6507,114,643.71,10765,DANDARAGAN,WA,115.718713,-30.72155
6507,114,643.71,10766,MIMEGARRA,WA,115.718713,-30.72155
6507,114,643.71,10767,REGANS FORD,WA,115.718713,-30.72155
6507,114,643.71,10768,YATHROO,WA,115.718713,-30.72155
6509,13,113.225,10769,GLENTROMIE,WA,116.252618,-30.912266
6509,13,113.225,10770,NEW NORCIA,WA,116.252618,-30.912266
6509,13,113.225,10771,WADDINGTON,WA,116.252618,-30.912266
6509,13,113.225,10772,YARAWINDAH,WA,116.252618,-30.912266
6510,288,1617.97,10773,BARBERTON,WA,116.090272,-30.701145
6510,288,1617.97,10774,BERKSHIRE VALLEY,WA,116.090272,-30.701145
6510,288,1617.97,10775,GILLINGARRA,WA,116.090272,-30.701145
6510,288,1617.97,10776,KOOJAN,WA,116.090272,-30.701145
6510,288,1617.97,10777,MOORA,WA,116.090272,-30.701145
6510,288,1617.97,10778,WALEBING,WA,116.090272,-30.701145
6511,137,728.6089999999999,10779,CERVANTES,WA,115.250201,-30.568115999999996
6512,10,54.895,10780,COOMBERDALE,WA,116.070173,-30.446675
6512,10,54.895,10781,NAMBAN,WA,116.070173,-30.446675
6513,23,108.195,10782,GUNYIDI,WA,116.06061899999999,-30.27368
6513,23,108.195,10783,WATHEROO,WA,116.06061899999999,-30.27368
6514,189,948.84,10784,GREEN HEAD,WA,115.08715500000001,-30.027371000000002
6514,189,948.84,10785,LEEMAN,WA,115.08715500000001,-30.027371000000002
6515,45,234.29,10786,COOROW,WA,115.856422,-29.967278000000004
6515,45,234.29,10787,EGANU,WA,115.856422,-29.967278000000004
6515,45,234.29,10788,MARCHAGEE,WA,115.856422,-29.967278000000004
6515,45,234.29,10789,WADDY FOREST,WA,115.856422,-29.967278000000004
6516,507,2660.164,10790,JURIEN BAY,WA,115.20926000000001,-30.225540000000002
6517,76,365.58,10791,CARNAMAH,WA,115.839422,-29.740667
6517,76,365.58,10792,WINCHESTER,WA,115.839422,-29.740667
6518,40,303.925,10793,ENEABBA,WA,115.18073600000001,-29.774917
6518,40,303.925,10794,WARRADARGE,WA,115.18073600000001,-29.774917
6519,98,536.759,10795,ARRINO,WA,115.597715,-29.514304
6519,98,536.759,10796,ARROWSMITH EAST,WA,115.597715,-29.514304
6519,98,536.759,10797,DUDAWA,WA,115.597715,-29.514304
6519,98,536.759,10798,KADATHINNI,WA,115.597715,-29.514304
6519,98,536.759,10799,THREE SPRINGS,WA,115.597715,-29.514304
6519,98,536.759,10800,WOMARDEN,WA,115.597715,-29.514304
6521,78,854.68,10801,BADGINGARRA,WA,115.640925,-30.348514
6521,78,854.68,10802,BOOTHENDARRA,WA,115.640925,-30.348514
6521,78,854.68,10803,GREY,WA,115.640925,-30.348514
6521,78,854.68,10804,HILL RIVER,WA,115.640925,-30.348514
6521,78,854.68,10805,NAMBUNG,WA,115.640925,-30.348514
6522,93,521.385,10806,BUNDANOON,WA,115.48556699999999,-29.139369
6522,93,521.385,10807,HOLMWOOD,WA,115.48556699999999,-29.139369
6522,93,521.385,10808,IKEWA,WA,115.48556699999999,-29.139369
6522,93,521.385,10809,LOCKIER,WA,115.48556699999999,-29.139369
6522,93,521.385,10810,MINGENEW,WA,115.48556699999999,-29.139369
6522,93,521.385,10811,MOORIARY,WA,115.48556699999999,-29.139369
6522,93,521.385,10812,MOUNT BUDD,WA,115.48556699999999,-29.139369
6522,93,521.385,10813,NANGETTY,WA,115.48556699999999,-29.139369
6522,93,521.385,10814,YANDANOOKA,WA,115.48556699999999,-29.139369
6522,93,521.385,10815,YARRAGADEE,WA,115.48556699999999,-29.139369
6525,746,3494.4959999999996,10816,ALLANOOKA,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10817,ARROWSMITH,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10818,BONNIEFIELD,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10819,BOOKARA,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10820,DONGARA,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10821,IRWIN,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10822,MILO,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10823,MOUNT ADAMS,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10824,MOUNT HORNER,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10825,PORT DENISON,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10826,SPRINGFIELD,WA,115.098073,-29.327323
6525,746,3494.4959999999996,10827,YARDARINO,WA,115.098073,-29.327323
6528,82,384.475,10828,MOUNT HILL,WA,114.815184,-28.985892
6528,82,384.475,10829,SOUTH GREENOUGH,WA,114.815184,-28.985892
6528,82,384.475,10830,WALKAWAY,WA,114.815184,-28.985892
6530,4699,21810.9,10831,BEACHLANDS,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10832,BERESFORD,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10833,BLUFF POINT,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10834,GERALDTON,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10835,GERALDTON DC,WA,114.862505,-28.802490999999996
6530,4699,21810.9,21791,HOUTMAN ABROLHOS,WA,113.81098109999999,-28.65948986
6530,4699,21810.9,10836,KARLOO,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10837,MAHOMETS FLATS,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10838,MERU,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10839,MORESBY,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10840,MOUNT TARCOOLA,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10841,RANGEWAY,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10842,SPALDING,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10843,STRATHALBYN,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10844,SUNSET BEACH,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10845,TARCOOLA BEACH,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10846,UTAKARRA,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10847,WAGGRAKINE,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10848,WANDINA,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10849,WEBBERTON,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10850,WEST END,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10851,WONTHELLA,WA,114.862505,-28.802490999999996
6530,4699,21810.9,10852,WOORREE,WA,114.862505,-28.802490999999996
6531,8,36.0,10853,GERALDTON,WA,115.740693,-32.278396
6531,8,36.0,22840,GERALDTON PO,WA,0.0,0.0
6532,1052,5225.605,10854,AJANA,WA,115.004595,-28.440886
6532,1052,5225.605,10855,BINNU,WA,115.004595,-28.440886
6532,1052,5225.605,10856,BOOTENAL,WA,115.004595,-28.440886
6532,1052,5225.605,10857,BRINGO,WA,115.004595,-28.440886
6532,1052,5225.605,10858,BULLER,WA,115.004595,-28.440886
6532,1052,5225.605,10859,BURMA ROAD,WA,115.004595,-28.440886
6532,1052,5225.605,10860,CAPE BURNEY,WA,115.004595,-28.440886
6532,1052,5225.605,10861,CARRARANG,WA,115.004595,-28.440886
6532,1052,5225.605,10862,COBURN,WA,115.004595,-28.440886
6532,1052,5225.605,10863,COOLCALALAYA,WA,115.004595,-28.440886
6532,1052,5225.605,10864,DARTMOOR,WA,115.004595,-28.440886
6532,1052,5225.605,10865,DEEPDALE,WA,115.004595,-28.440886
6532,1052,5225.605,10866,DINDILOA,WA,115.004595,-28.440886
6532,1052,5225.605,10867,DRUMMOND COVE,WA,115.004595,-28.440886
6532,1052,5225.605,10868,DURAWAH,WA,115.004595,-28.440886
6532,1052,5225.605,10869,EAST CHAPMAN,WA,115.004595,-28.440886
6532,1052,5225.605,10870,EAST NABAWA,WA,115.004595,-28.440886
6532,1052,5225.605,10871,EAST YUNA,WA,115.004595,-28.440886
6532,1052,5225.605,10872,ELLENDALE,WA,115.004595,-28.440886
6532,1052,5225.605,10873,ERADU,WA,115.004595,-28.440886
6532,1052,5225.605,10874,ERADU SOUTH,WA,115.004595,-28.440886
6532,1052,5225.605,10875,EURARDY,WA,115.004595,-28.440886
6532,1052,5225.605,10876,GEORGINA,WA,115.004595,-28.440886
6532,1052,5225.605,10877,GLENFIELD,WA,115.004595,-28.440886
6532,1052,5225.605,10878,GREENOUGH,WA,115.004595,-28.440886
6532,1052,5225.605,10879,HAMELIN POOL,WA,115.004595,-28.440886
6532,1052,5225.605,10880,HICKETY,WA,115.004595,-28.440886
6532,1052,5225.605,10881,HOWATHARRA,WA,115.004595,-28.440886
6532,1052,5225.605,10882,KOJARENA,WA,115.004595,-28.440886
6532,1052,5225.605,10883,MARRAH,WA,115.004595,-28.440886
6532,1052,5225.605,10884,MEADOW,WA,115.004595,-28.440886
6532,1052,5225.605,10885,MINNENOOKA,WA,115.004595,-28.440886
6532,1052,5225.605,10886,MOONYOONOOKA,WA,115.004595,-28.440886
6532,1052,5225.605,10887,MOUNT ERIN,WA,115.004595,-28.440886
6532,1052,5225.605,10888,NABAWA,WA,115.004595,-28.440886
6532,1052,5225.605,10889,NANSON,WA,115.004595,-28.440886
6532,1052,5225.605,10890,NARALING,WA,115.004595,-28.440886
6532,1052,5225.605,10891,NARNGULU,WA,115.004595,-28.440886
6532,1052,5225.605,10892,NARRA TARRA,WA,115.004595,-28.440886
6532,1052,5225.605,10893,NERREN NERREN,WA,115.004595,-28.440886
6532,1052,5225.605,10894,NOLBA,WA,115.004595,-28.440886
6532,1052,5225.605,10895,NORTH ERADU,WA,115.004595,-28.440886
6532,1052,5225.605,10896,NORTHERN GULLY,WA,115.004595,-28.440886
6532,1052,5225.605,10605,OAKAJEE,WA,115.004595,-28.440886
6532,1052,5225.605,10606,ROCKWELL,WA,115.004595,-28.440886
6532,1052,5225.605,10607,RUDDS GULLY,WA,115.004595,-28.440886
6532,1052,5225.605,10608,SANDSPRINGS,WA,115.004595,-28.440886
6532,1052,5225.605,10609,SOUTH YUNA,WA,115.004595,-28.440886
6532,1052,5225.605,10610,TAMALA,WA,115.004595,-28.440886
6532,1052,5225.605,10611,TIBRADDEN,WA,115.004595,-28.440886
6532,1052,5225.605,10612,TOOLONGA,WA,115.004595,-28.440886
6532,1052,5225.605,10613,VALENTINE,WA,115.004595,-28.440886
6532,1052,5225.605,10614,WANDANA,WA,115.004595,-28.440886
6532,1052,5225.605,10615,WEST BINNU,WA,115.004595,-28.440886
6532,1052,5225.605,10616,WHITE PEAK,WA,115.004595,-28.440886
6532,1052,5225.605,10617,WICHERINA,WA,115.004595,-28.440886
6532,1052,5225.605,10618,WICHERINA SOUTH,WA,115.004595,-28.440886
6532,1052,5225.605,10619,YETNA,WA,115.004595,-28.440886
6532,1052,5225.605,10620,YUNA,WA,115.004595,-28.440886
6535,302,1335.98,10621,ALMA,WA,114.85243700000001,-27.832196000000003
6535,302,1335.98,10622,BOWES,WA,114.85243700000001,-27.832196000000003
6535,302,1335.98,10623,EAST BOWES,WA,114.85243700000001,-27.832196000000003
6535,302,1335.98,10624,GREGORY,WA,114.85243700000001,-27.832196000000003
6535,302,1335.98,10625,HORROCKS,WA,114.85243700000001,-27.832196000000003
6535,302,1335.98,10626,ISSEKA,WA,114.85243700000001,-27.832196000000003
6535,302,1335.98,10627,NORTHAMPTON,WA,114.85243700000001,-27.832196000000003
6535,302,1335.98,10628,OGILVIE,WA,114.85243700000001,-27.832196000000003
6535,302,1335.98,10629,SANDY GULLY,WA,114.85243700000001,-27.832196000000003
6535,302,1335.98,10630,YALLABATHARRA,WA,114.85243700000001,-27.832196000000003
6536,281,1497.882,10631,KALBARRI,WA,114.379678,-27.541838000000002
6536,281,1497.882,10632,KALBARRI NATIONAL PARK,WA,114.379678,-27.541838000000002
6536,281,1497.882,10633,ZUYTDORP,WA,114.379678,-27.541838000000002
6537,88,635.8009999999999,10634,DENHAM,WA,114.62728700000001,-26.904889
6537,88,635.8009999999999,10635,DIRK HARTOG,WA,114.62728700000001,-26.904889
6537,88,635.8009999999999,21792,DIRK HARTOG ISLAND,WA,113.0535618,-25.79287911
6537,88,635.8009999999999,10636,FRANCOIS PERON NATIONAL PARK,WA,114.62728700000001,-26.904889
6537,88,635.8009999999999,10637,MONKEY MIA,WA,114.62728700000001,-26.904889
6537,88,635.8009999999999,10638,NANGA,WA,114.62728700000001,-26.904889
6537,88,635.8009999999999,10639,SHARK BAY,WA,114.62728700000001,-26.904889
6537,88,635.8009999999999,10640,USELESS LOOP,WA,114.62728700000001,-26.904889
6556,390,1577.868,10641,BEECHINA,WA,116.310249,-31.860590999999996
6556,390,1577.868,10642,CHIDLOW,WA,116.310249,-31.860590999999996
6556,390,1577.868,10643,GORRIE,WA,116.310249,-31.860590999999996
6556,390,1577.868,10644,MALMALLING,WA,116.310249,-31.860590999999996
6556,390,1577.868,10645,THE LAKES,WA,116.310249,-31.860590999999996
6558,142,548.114,10646,WOOROLOO,WA,116.313391,-31.771446
6560,226,902.97,10647,WUNDOWIE,WA,116.428564,-31.817666
6562,304,1209.21,10648,BAKERS HILL,WA,116.47343400000001,-31.746189
6562,304,1209.21,10649,COPLEY,WA,116.47343400000001,-31.746189
6562,304,1209.21,10650,WOOTTATING,WA,116.47343400000001,-31.746189
6564,81,272.19,10651,CLACKLINE,WA,116.53896599999999,-31.726613
6566,865,3224.906,10652,BEJOORDING,WA,116.38063999999999,-31.484853
6566,865,3224.906,10653,CARANI,WA,116.38063999999999,-31.484853
6566,865,3224.906,10654,COONDLE,WA,116.38063999999999,-31.484853
6566,865,3224.906,10655,CULHAM,WA,116.38063999999999,-31.484853
6566,865,3224.906,10656,DUMBARTON,WA,116.38063999999999,-31.484853
6566,865,3224.906,10657,HODDYS WELL,WA,116.38063999999999,-31.484853
6566,865,3224.906,10658,KATRINE,WA,116.38063999999999,-31.484853
6566,865,3224.906,10659,NUNILE,WA,116.38063999999999,-31.484853
6566,865,3224.906,10660,TOODYAY,WA,116.38063999999999,-31.484853
6566,865,3224.906,10661,WEST TOODYAY,WA,116.38063999999999,-31.484853
6567,107,363.455,10662,DEWARS POOL,WA,116.41995800000001,-31.459208
6567,107,363.455,10663,JULIMAR,WA,116.41995800000001,-31.459208
6567,107,363.455,10664,MOONDYNE,WA,116.41995800000001,-31.459208
6568,26,139.58,10665,BOLGART,WA,116.53746100000001,-31.246581
6568,26,139.58,10666,WATTENING,WA,116.53746100000001,-31.246581
6568,26,139.58,10667,WYENING,WA,116.53746100000001,-31.246581
6569,55,289.444,10668,CALINGIRI,WA,116.452845,-31.085084000000002
6569,55,289.444,21793,CARANI,WA,116.46906969999999,-30.99756927
6569,55,289.444,10669,OLD PLAINS,WA,116.452845,-31.085084000000002
6571,8,57.67,10670,YERECOIN,WA,116.396621,-30.940447999999996
6572,6,28.8,10671,PIAWANING,WA,116.396304,-30.804675
6574,6,34.98,10672,BINDI BINDI,WA,116.42524099999999,-30.650914
6574,6,34.98,10673,GABALONG,WA,116.42524099999999,-30.650914
6575,15,96.08,10674,MILING,WA,116.424426,-30.410873
6603,166,1145.972,10675,KONNONGORRING,WA,116.725982,-30.874243
6603,166,1145.972,10676,LAKE HINDS,WA,116.725982,-30.874243
6603,166,1145.972,10677,LAKE NINAN,WA,116.725982,-30.874243
6603,166,1145.972,10678,MOCARDY,WA,116.725982,-30.874243
6603,166,1145.972,10679,WONGAN HILLS,WA,116.725982,-30.874243
6605,1,6.12,10680,KONDUT,WA,116.762957,-30.730158000000003
6606,15,73.29,10681,BALLIDU,WA,116.829163,-30.614263
6606,15,73.29,10682,EAST BALLIDU,WA,116.829163,-30.614263
6606,15,73.29,10683,WEST BALLIDU,WA,116.829163,-30.614263
6608,17,75.18,10684,EAST DAMBORING,WA,116.826594,-30.429334000000004
6608,17,75.18,10685,MARNE,WA,116.826594,-30.429334000000004
6608,17,75.18,10686,PITHARA,WA,116.826594,-30.429334000000004
6609,140,936.565,10687,DALWALLINU,WA,116.750631,-30.266489
6609,140,936.565,10688,NUGADONG,WA,116.750631,-30.266489
6609,140,936.565,10689,XANTIPPE,WA,116.750631,-30.266489
6612,29,188.42,10690,JIBBERDING,WA,117.83517900000001,-29.545139000000002
6612,29,188.42,10691,MIAMOON,WA,117.83517900000001,-29.545139000000002
6612,29,188.42,10692,PAYNES FIND,WA,117.83517900000001,-29.545139000000002
6612,29,188.42,10693,WUBIN,WA,117.83517900000001,-29.545139000000002
6613,6,25.54,10694,BUNTINE,WA,116.523551,-29.962626
6614,1,6.6,10695,MAYA,WA,116.551869,-29.888796999999997
6616,12,42.36,10696,LATHAM,WA,116.434223,-29.76691
6620,43,236.36,21794,BUNJIL,WA,116.60135120000001,-29.62372971
6620,43,236.36,10697,PERENJORI,WA,116.702611,-29.340545000000002
6620,43,236.36,10698,ROTHSAY,WA,116.702611,-29.340545000000002
6623,96,543.646,10699,BOWGADA,WA,116.12045900000001,-29.021683000000003
6623,96,543.646,10700,BUNJIL,WA,116.12045900000001,-29.021683000000003
6623,96,543.646,10701,GUTHA,WA,116.12045900000001,-29.021683000000003
6623,96,543.646,10702,KOOLANOOKA,WA,116.12045900000001,-29.021683000000003
6623,96,543.646,10703,MORAWA,WA,116.12045900000001,-29.021683000000003
6623,96,543.646,10704,PINTHARUKA,WA,116.12045900000001,-29.021683000000003
6625,5,26.35,10705,MERKANOOKA,WA,115.94671399999999,-29.107426
6627,6,33.918,10706,CANNA,WA,115.902023,-28.850457000000002
6628,8,30.62,10707,TARDUN,WA,115.764797,-28.833846
6630,79,436.095,10708,DEVILS CREEK,WA,115.72384,-27.569678999999997
6630,79,436.095,10709,MULLEWA,WA,115.72384,-27.569678999999997
6630,79,436.095,10710,MURCHISON,WA,115.72384,-27.569678999999997
6630,79,436.095,10711,NERRAMYNE,WA,115.72384,-27.569678999999997
6630,79,436.095,10712,NUNIERRA,WA,115.72384,-27.569678999999997
6630,79,436.095,21795,WEST CASUARINAS,WA,115.2616879,-28.86026775
6630,79,436.095,10713,WONGOONDY,WA,115.72384,-27.569678999999997
6630,79,436.095,10714,WOOLGORONG,WA,115.72384,-27.569678999999997
6631,5,32.3,10715,PINDAR,WA,115.75543700000001,-28.46368
6632,10,41.475,10716,AMBANIA,WA,115.338356,-28.619887
6632,10,41.475,10717,TENINDEWA,WA,115.338356,-28.619887
6635,17,184.035,10718,SOUTH MURCHISON,WA,116.689412,-28.150726000000002
6635,17,184.035,10719,YALGOO,WA,116.689412,-28.150726000000002
6638,50,319.5,10720,COOLADAR HILL,WA,118.157573,-28.612448999999998
6638,50,319.5,10721,DAGGAR HILLS,WA,118.157573,-28.612448999999998
6638,50,319.5,10722,MOUNT MAGNET,WA,118.157573,-28.612448999999998
6638,50,319.5,10723,PAYNESVILLE,WA,118.157573,-28.612448999999998
6639,21,95.70100000000001,10724,SANDSTONE,WA,119.409802,-27.68492
6640,21,91.65,10725,CUE,WA,117.674648,-27.003199
6640,21,91.65,10726,EAST MURCHISON,WA,117.674648,-27.003199
6640,21,91.65,10727,LAKE AUSTIN,WA,117.674648,-27.003199
6640,21,91.65,10728,REEDY,WA,117.674648,-27.003199
6640,21,91.65,10729,WELD RANGE,WA,117.674648,-27.003199
6642,69,415.338,10730,ANGELO RIVER,WA,118.55493600000001,-25.639378
6642,69,415.338,10731,CAPRICORN,WA,118.55493600000001,-25.639378
6642,69,415.338,21796,KARALUNDI,WA,118.67362050000001,-26.12516737
6642,69,415.338,10732,KUMARINA,WA,118.55493600000001,-25.639378
6642,69,415.338,10733,MEEKATHARRA,WA,118.55493600000001,-25.639378
6642,69,415.338,10734,PEAK HILL,WA,118.55493600000001,-25.639378
6646,12,247.856,10735,LAKE CARNEGIE,WA,121.21490700000001,-25.912724
6646,12,247.856,10736,LITTLE SANDY DESERT,WA,121.21490700000001,-25.912724
6646,12,247.856,10737,WILUNA,WA,121.21490700000001,-25.912724
6701,358,4384.474,10738,BABBAGE ISLAND,WA,115.15198000000001,-24.734545
6701,358,4384.474,10739,BERNIER ISLAND,WA,115.15198000000001,-24.734545
6701,358,4384.474,10740,BROCKMAN,WA,115.15198000000001,-24.734545
6701,358,4384.474,10741,BROWN RANGE,WA,115.15198000000001,-24.734545
6701,358,4384.474,10742,CARBLA,WA,115.15198000000001,-24.734545
6701,358,4384.474,10743,CARNARVON,WA,115.15198000000001,-24.734545
6701,358,4384.474,10744,CORAL BAY,WA,115.15198000000001,-24.734545
6701,358,4384.474,10745,DORRE ISLAND,WA,115.15198000000001,-24.734545
6701,358,4384.474,10746,EAST CARNARVON,WA,115.15198000000001,-24.734545
6701,358,4384.474,10747,GILROYD,WA,115.15198000000001,-24.734545
6701,358,4384.474,10748,GREYS PLAIN,WA,115.15198000000001,-24.734545
6701,358,4384.474,10749,INGGARDA,WA,115.15198000000001,-24.734545
6701,358,4384.474,10750,KENNEDY RANGE,WA,115.15198000000001,-24.734545
6701,358,4384.474,10463,KINGSFORD,WA,115.15198000000001,-24.734545
6701,358,4384.474,10464,LYNDON,WA,115.15198000000001,-24.734545
6701,358,4384.474,10465,MACLEOD,WA,115.15198000000001,-24.734545
6701,358,4384.474,10466,MASSEY BAY,WA,115.15198000000001,-24.734545
6701,358,4384.474,10467,MAUDS LANDING,WA,115.15198000000001,-24.734545
6701,358,4384.474,10468,MINILYA,WA,115.15198000000001,-24.734545
6701,358,4384.474,10469,MORGANTOWN,WA,115.15198000000001,-24.734545
6701,358,4384.474,10470,NINGALOO,WA,115.15198000000001,-24.734545
6701,358,4384.474,10471,NORTH PLANTATIONS,WA,115.15198000000001,-24.734545
6701,358,4384.474,10472,SOUTH CARNARVON,WA,115.15198000000001,-24.734545
6701,358,4384.474,10473,SOUTH PLANTATIONS,WA,115.15198000000001,-24.734545
6701,358,4384.474,10474,TALISKER,WA,115.15198000000001,-24.734545
6701,358,4384.474,10475,WOODLEIGH,WA,115.15198000000001,-24.734545
6701,358,4384.474,10476,WOORAMEL,WA,115.15198000000001,-24.734545
6701,358,4384.474,10477,YALARDY,WA,115.15198000000001,-24.734545
6701,358,4384.474,10478,YANDOO CREEK,WA,115.15198000000001,-24.734545
6705,20,151.936,10479,EAST LYONS RIVER,WA,115.011494,-25.111289000000003
6705,20,151.936,10480,GASCOYNE JUNCTION,WA,115.011494,-25.111289000000003
6705,20,151.936,10481,GASCOYNE RIVER,WA,115.011494,-25.111289000000003
6705,20,151.936,10482,WEST LYONS RIVER,WA,115.011494,-25.111289000000003
6707,179,2205.598,10483,CAPE RANGE NATIONAL PARK,WA,113.95479099999999,-22.265028
6707,179,2205.598,10484,EXMOUTH,WA,113.95479099999999,-22.265028
6707,179,2205.598,10485,EXMOUTH GULF,WA,113.95479099999999,-22.265028
6707,179,2205.598,10486,LEARMONTH,WA,113.95479099999999,-22.265028
