Postcode,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,AVG,Total
4114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,95.0,231.0,515.0,526.0,273.0,227.0,161.0,110.0,101.0,119.0,164.0,306.0,94.0,139.57142857142858,2931.0
4115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,250.0,535.0,821.0,367.0,362.0,204.0,136.0,149.0,152.0,286.0,340.0,137.0,181.76190476190476,3817.0
4116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,82.0,306.0,908.0,1061.0,410.0,380.0,230.0,149.0,192.0,174.0,313.0,519.0,174.0,233.52380952380952,4904.0
4117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,40.0,35.0,18.0,23.0,18.0,17.0,20.0,38.0,53.0,72.0,16.0,17.428571428571427,366.0
4118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,123.0,384.0,842.0,1092.0,516.0,458.0,280.0,250.0,270.0,322.0,462.0,560.0,289.0,279.2857142857143,5865.0
4119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,74.0,196.0,247.0,134.0,109.0,73.0,36.0,59.0,86.0,107.0,143.0,56.0,64.0,1344.0
4120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,46.0,88.0,99.0,59.0,48.0,39.0,27.0,41.0,39.0,56.0,70.0,39.0,32.0,672.0
4121.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,24.0,90.0,180.0,344.0,521.0,326.0,241.0,182.0,152.0,193.0,180.0,297.0,368.0,136.0,154.28571428571428,3240.0
4122.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,28.0,168.0,432.0,788.0,1110.0,563.0,487.0,305.0,216.0,265.0,274.0,420.0,580.0,243.0,280.4761904761905,5890.0
4123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,80.0,216.0,536.0,595.0,320.0,316.0,232.0,179.0,218.0,302.0,429.0,575.0,184.0,199.57142857142858,4191.0
4124.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,11.0,108.0,345.0,609.0,782.0,434.0,329.0,229.0,214.0,230.0,362.0,473.0,679.0,718.0,263.3809523809524,5531.0
4125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,120.0,397.0,290.0,166.0,113.0,72.0,61.0,75.0,115.0,180.0,255.0,153.0,97.47619047619048,2047.0
4127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,113.0,298.0,600.0,745.0,389.0,343.0,226.0,189.0,201.0,217.0,302.0,387.0,171.0,199.71428571428572,4194.0
4128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,80.0,229.0,496.0,574.0,294.0,237.0,149.0,123.0,160.0,175.0,264.0,318.0,110.0,153.23809523809524,3218.0
4129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,74.0,160.0,218.0,144.0,81.0,68.0,50.0,69.0,62.0,106.0,127.0,48.0,58.714285714285715,1233.0
4130.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,43.0,120.0,217.0,325.0,151.0,157.0,112.0,86.0,114.0,108.0,136.0,173.0,65.0,86.38095238095238,1814.0
4131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,39.0,99.0,232.0,227.0,107.0,109.0,98.0,61.0,50.0,80.0,115.0,143.0,56.0,67.76190476190476,1423.0
4132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,78.0,228.0,603.0,619.0,288.0,295.0,192.0,134.0,126.0,169.0,287.0,378.0,130.0,168.1904761904762,3532.0
4133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.0,231.0,462.0,467.0,265.0,213.0,146.0,119.0,118.0,210.0,335.0,394.0,149.0,151.42857142857142,3180.0
4151.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,34.0,78.0,145.0,225.0,128.0,102.0,63.0,67.0,83.0,99.0,144.0,193.0,67.0,68.80952380952381,1445.0
4152.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,26.0,153.0,470.0,746.0,1142.0,601.0,475.0,332.0,252.0,375.0,399.0,494.0,728.0,286.0,308.95238095238096,6488.0
4153.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,19.0,47.0,106.0,153.0,99.0,64.0,24.0,18.0,32.0,42.0,70.0,77.0,34.0,37.666666666666664,791.0
4154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,92.0,250.0,372.0,200.0,148.0,124.0,87.0,94.0,127.0,180.0,233.0,83.0,96.38095238095238,2024.0
4155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,18.0,28.0,53.0,35.0,25.0,17.0,14.0,15.0,21.0,31.0,36.0,11.0,15.0,315.0
4156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,28.0,70.0,131.0,75.0,63.0,39.0,44.0,42.0,57.0,45.0,67.0,20.0,33.666666666666664,707.0
4157.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,16.0,130.0,270.0,492.0,695.0,394.0,316.0,216.0,161.0,227.0,223.0,278.0,337.0,140.0,185.8095238095238,3902.0
4158.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,45.0,68.0,95.0,56.0,37.0,33.0,22.0,35.0,36.0,36.0,53.0,27.0,26.952380952380953,566.0
4159.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,17.0,118.0,275.0,396.0,553.0,298.0,270.0,190.0,100.0,120.0,157.0,198.0,266.0,118.0,146.71428571428572,3081.0
4160.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,17.0,118.0,299.0,531.0,674.0,353.0,344.0,208.0,157.0,183.0,216.0,274.0,380.0,156.0,186.52380952380952,3917.0
4161.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,114.0,234.0,436.0,657.0,379.0,316.0,156.0,112.0,133.0,156.0,230.0,295.0,127.0,159.85714285714286,3357.0
4163.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,10.0,97.0,211.0,330.0,433.0,239.0,207.0,165.0,109.0,147.0,138.0,195.0,292.0,115.0,128.33333333333334,2695.0
4164.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,9.0,108.0,194.0,314.0,567.0,291.0,246.0,186.0,151.0,206.0,283.0,305.0,405.0,137.0,162.33333333333334,3409.0
4165.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,18.0,229.0,703.0,1119.0,1301.0,786.0,651.0,483.0,327.0,446.0,449.0,650.0,829.0,313.0,395.7142857142857,8310.0
4169.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,20.0,38.0,55.0,88.0,71.0,37.0,33.0,29.0,44.0,41.0,60.0,74.0,23.0,29.571428571428573,621.0
4170.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,17.0,62.0,156.0,262.0,423.0,241.0,160.0,133.0,126.0,146.0,192.0,296.0,384.0,145.0,131.04761904761904,2752.0
4171.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,22.0,82.0,151.0,252.0,129.0,124.0,121.0,86.0,107.0,138.0,191.0,222.0,70.0,81.19047619047619,1705.0
4172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,42.0,97.0,105.0,56.0,34.0,44.0,23.0,35.0,40.0,65.0,78.0,39.0,31.80952380952381,668.0
4173.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,45.0,90.0,205.0,303.0,157.0,128.0,82.0,70.0,73.0,67.0,103.0,145.0,53.0,72.76190476190476,1528.0
4174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,64.0,90.0,52.0,32.0,30.0,17.0,20.0,29.0,47.0,63.0,26.0,24.19047619047619,508.0
4178.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,15.0,138.0,286.0,453.0,648.0,362.0,404.0,184.0,150.0,204.0,187.0,307.0,416.0,140.0,185.8095238095238,3902.0
4179.0,0.0,0.0,0.0,3.0,4.0,0.0,6.0,22.0,153.0,240.0,384.0,563.0,301.0,212.0,160.0,129.0,164.0,186.0,255.0,327.0,122.0,153.85714285714286,3231.0
4183.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,14.0,31.0,86.0,84.0,55.0,28.0,27.0,24.0,28.0,24.0,43.0,52.0,19.0,25.0,525.0
4184.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,9.0,223.0,193.0,280.0,340.0,157.0,147.0,107.0,93.0,118.0,132.0,176.0,288.0,128.0,114.0952380952381,2396.0
4205.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,111.0,157.0,212.0,88.0,77.0,38.0,35.0,55.0,82.0,105.0,116.0,41.0,54.38095238095238,1142.0
4207.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,31.0,268.0,737.0,1263.0,1552.0,867.0,673.0,529.0,469.0,641.0,806.0,1021.0,1318.0,521.0,509.8095238095238,10706.0
4208.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,76.0,292.0,529.0,563.0,320.0,280.0,202.0,196.0,276.0,361.0,519.0,610.0,244.0,213.85714285714286,4491.0
4209.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,69.0,323.0,689.0,825.0,496.0,541.0,442.0,350.0,563.0,881.0,1270.0,1605.0,602.0,413.04761904761904,8674.0
4210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,54.0,249.0,513.0,604.0,346.0,265.0,228.0,221.0,263.0,325.0,486.0,562.0,230.0,207.47619047619048,4357.0
4211.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,23.0,217.0,748.0,1562.0,1617.0,887.0,757.0,610.0,565.0,686.0,616.0,1001.0,1167.0,396.0,516.952380952381,10856.0
4212.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,61.0,387.0,795.0,764.0,453.0,379.0,339.0,351.0,454.0,502.0,599.0,771.0,288.0,292.85714285714283,6150.0
4213.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,21.0,111.0,447.0,882.0,826.0,508.0,410.0,332.0,238.0,366.0,362.0,520.0,638.0,220.0,280.3333333333333,5887.0
4214.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,148.0,562.0,1063.0,1068.0,591.0,430.0,341.0,282.0,356.0,392.0,555.0,723.0,260.0,323.3809523809524,6791.0
4215.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,83.0,327.0,528.0,549.0,277.0,214.0,175.0,136.0,181.0,241.0,359.0,467.0,186.0,177.8095238095238,3734.0
4216.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,14.0,134.0,469.0,940.0,954.0,403.0,358.0,279.0,260.0,296.0,333.0,410.0,620.0,237.0,272.1904761904762,5716.0
4217.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,41.0,218.0,431.0,460.0,257.0,241.0,172.0,156.0,212.0,221.0,330.0,411.0,126.0,156.23809523809524,3281.0
4218.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,94.0,288.0,571.0,634.0,350.0,256.0,190.0,196.0,250.0,261.0,346.0,395.0,150.0,190.04761904761904,3991.0
4219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,18.0
4220.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,90.0,298.0,718.0,585.0,398.0,289.0,231.0,220.0,224.0,329.0,376.0,549.0,199.0,215.04761904761904,4516.0
4221.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,115.0,389.0,827.0,673.0,360.0,297.0,182.0,181.0,235.0,254.0,324.0,414.0,169.0,211.0952380952381,4433.0
4223.0,1.0,1.0,0.0,2.0,0.0,3.0,9.0,19.0,77.0,216.0,505.0,400.0,200.0,187.0,147.0,100.0,162.0,151.0,180.0,233.0,91.0,127.80952380952381,2684.0
4224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,69.0,112.0,108.0,60.0,36.0,35.0,26.0,36.0,48.0,68.0,81.0,35.0,34.57142857142857,726.0
4225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,18.0,48.0,53.0,22.0,22.0,16.0,14.0,23.0,28.0,48.0,34.0,18.0,16.761904761904763,352.0
4226.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,78.0,357.0,836.0,757.0,406.0,318.0,285.0,213.0,294.0,304.0,435.0,575.0,212.0,241.85714285714286,5079.0
4227.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,43.0,230.0,474.0,450.0,240.0,193.0,169.0,169.0,174.0,194.0,291.0,349.0,148.0,149.14285714285714,3132.0
4228.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,40.0,98.0,163.0,161.0,117.0,84.0,38.0,72.0,77.0,90.0,84.0,94.0,43.0,55.76190476190476,1171.0
4230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,9.0
4237.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0
4270.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,9.0,35.0,56.0,125.0,165.0,102.0,80.0,57.0,56.0,74.0,66.0,80.0,88.0,33.0,49.04761904761905,1030.0
4271.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,38.0,44.0,72.0,63.0,55.0,22.0,29.0,7.0,8.0,1.0,4.0,2.0,2.0,16.904761904761905,355.0
4272.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,79.0,69.0,149.0,149.0,86.0,77.0,66.0,63.0,88.0,97.0,126.0,149.0,72.0,61.333333333333336,1288.0
4275.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,31.0,60.0,93.0,114.0,70.0,58.0,31.0,41.0,40.0,78.0,90.0,75.0,33.0,39.142857142857146,822.0
4276.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0
4280.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,120.0,266.0,523.0,638.0,401.0,288.0,243.0,220.0,277.0,390.0,495.0,550.0,235.0,222.0952380952381,4664.0
4285.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,21.0,127.0,249.0,601.0,711.0,424.0,313.0,233.0,226.0,218.0,245.0,406.0,473.0,198.0,212.04761904761904,4453.0
4287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,16.0,21.0,11.0,10.0,8.0,9.0,12.0,8.0,17.0,17.0,5.0,7.190476190476191,151.0
4300.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,14.0,165.0,479.0,1020.0,1458.0,806.0,671.0,520.0,422.0,559.0,864.0,1149.0,1632.0,1196.0,522.047619047619,10963.0
4301.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,67.0,266.0,486.0,741.0,363.0,310.0,189.0,161.0,222.0,338.0,479.0,604.0,204.0,211.42857142857142,4440.0
4303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,33.0,77.0,86.0,47.0,27.0,11.0,27.0,31.0,34.0,38.0,46.0,22.0,23.571428571428573,495.0
4304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,193.0,368.0,517.0,223.0,186.0,125.0,95.0,120.0,153.0,216.0,259.0,87.0,124.33333333333333,2611.0
4305.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,192.0,685.0,1376.0,2112.0,920.0,679.0,458.0,328.0,452.0,555.0,760.0,952.0,396.0,470.85714285714283,9888.0
4306.0,0.0,1.0,1.0,2.0,7.0,4.0,4.0,30.0,178.0,572.0,1141.0,1616.0,806.0,614.0,428.0,402.0,540.0,713.0,933.0,1111.0,562.0,460.23809523809524,9665.0
4307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,23.0,52.0,74.0,38.0,17.0,19.0,17.0,20.0,27.0,24.0,35.0,11.0,17.476190476190474,367.0
4309.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,17.0,40.0,99.0,125.0,68.0,32.0,42.0,29.0,33.0,50.0,61.0,89.0,21.0,34.142857142857146,717.0
4310.0,0.0,0.0,1.0,5.0,4.0,0.0,1.0,6.0,34.0,163.0,230.0,265.0,121.0,75.0,63.0,61.0,60.0,74.0,115.0,120.0,34.0,68.19047619047619,1432.0
4311.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,54.0,182.0,306.0,396.0,243.0,148.0,147.0,107.0,125.0,163.0,209.0,234.0,121.0,116.52380952380952,2447.0
4312.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,3.0,23.0,50.0,154.0,137.0,78.0,54.0,58.0,28.0,50.0,62.0,83.0,68.0,24.0,41.857142857142854,879.0
4313.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,12.0,42.0,109.0,109.0,94.0,28.0,25.0,14.0,31.0,48.0,38.0,47.0,26.0,30.0,630.0
4314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52.0,60.0,61.0,25.0,9.571428571428571,201.0
4340.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,26.0,97.0,147.0,240.0,92.0,66.0,38.0,51.0,51.0,63.0,112.0,114.0,111.0,57.95238095238095,1217.0
4341.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,199.0,401.0,708.0,394.0,290.0,227.0,160.0,213.0,291.0,334.0,372.0,159.0,183.14285714285714,3846.0
4342.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,11.0,37.0,69.0,128.0,61.0,50.0,33.0,21.0,29.0,43.0,42.0,62.0,27.0,29.61904761904762,622.0
4343.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,40.0,116.0,240.0,456.0,208.0,129.0,102.0,77.0,106.0,145.0,199.0,189.0,78.0,99.61904761904762,2092.0
4344.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,31.0,48.0,106.0,62.0,47.0,19.0,23.0,38.0,49.0,42.0,44.0,18.0,25.61904761904762,538.0
4345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0
4346.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,25.0,46.0,17.0,14.0,14.0,8.0,22.0,29.0,42.0,38.0,9.0,13.285714285714286,279.0
4347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,15.0,33.0,74.0,34.0,12.0,17.0,14.0,23.0,29.0,24.0,43.0,15.0,16.333333333333332,343.0
4350.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,34.0,433.0,775.0,1426.0,2177.0,1136.0,841.0,544.0,384.0,769.0,1055.0,1332.0,1395.0,534.0,611.952380952381,12851.0
4352.0,0.0,2.0,3.0,1.0,2.0,1.0,4.0,22.0,158.0,324.0,620.0,1016.0,541.0,492.0,274.0,202.0,289.0,500.0,614.0,618.0,215.0,280.85714285714283,5898.0
4353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,13.0,8.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,2.761904761904762,58.0
4354.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,12.0,31.0,42.0,15.0,36.0,10.0,12.0,15.0,30.0,25.0,33.0,10.0,13.428571428571429,282.0
4355.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0,11.0,48.0,93.0,92.0,26.0,36.0,33.0,17.0,34.0,36.0,37.0,66.0,13.0,26.38095238095238,554.0
4356.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,54.0,80.0,158.0,108.0,77.0,27.0,36.0,42.0,59.0,76.0,74.0,21.0,40.095238095238095,842.0
4357.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,11.0,14.0,54.0,91.0,47.0,49.0,22.0,12.0,25.0,33.0,34.0,65.0,3.0,22.19047619047619,466.0
4358.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,17.0,37.0,72.0,57.0,32.0,20.0,13.0,23.0,28.0,53.0,44.0,8.0,19.761904761904763,415.0
4359.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,12.0,23.0,34.0,38.0,17.0,20.0,10.0,21.0,18.0,21.0,27.0,12.0,12.523809523809524,263.0
4360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,37.0,13.0,4.0,10.0,6.0,7.0,9.0,10.0,16.0,4.0,6.238095238095238,131.0
4361.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,20.0,35.0,109.0,50.0,39.0,20.0,21.0,36.0,37.0,44.0,30.0,9.0,22.0,462.0
4362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,13.0,76.0,120.0,73.0,51.0,30.0,23.0,28.0,52.0,44.0,38.0,7.0,26.952380952380953,566.0
4363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,23.0,30.0,20.0,10.0,8.0,4.0,7.0,8.0,10.0,14.0,4.0,7.285714285714286,153.0
4364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,14.0,4.0,1.0,2.0,4.0,1.0,0.0,4.0,1.0,2.4761904761904763,52.0
4365.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,17.0,12.0,17.0,4.0,3.0,7.0,13.0,13.0,19.0,4.0,5.761904761904762,121.0
4370.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,7.0,47.0,147.0,409.0,587.0,374.0,210.0,120.0,93.0,180.0,206.0,245.0,248.0,67.0,140.33333333333334,2947.0
4371.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,24.0,42.0,29.0,8.0,6.0,2.0,6.0,6.0,14.0,14.0,8.0,8.095238095238095,170.0
4372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,1.6666666666666667,35.0
4373.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,9.0,15.0,43.0,27.0,15.0,6.0,6.0,8.0,13.0,14.0,16.0,10.0,8.904761904761905,187.0
4374.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,16.0,8.0,7.0,4.0,2.0,6.0,6.0,5.0,17.0,1.0,4.285714285714286,90.0
4375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,11.0,5.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,1.8095238095238095,38.0
4376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,17.0,12.0,6.0,3.0,1.0,3.0,7.0,7.0,8.0,2.0,3.4285714285714284,72.0
4377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,43.0,14.0,7.0,4.0,7.0,9.0,6.0,9.0,10.0,2.0,6.142857142857143,129.0
4378.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,32.0,13.0,10.0,6.0,11.0,6.0,13.0,8.0,6.0,2.0,5.523809523809524,116.0
4380.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,16.0,55.0,139.0,430.0,198.0,96.0,53.0,66.0,89.0,120.0,113.0,103.0,37.0,72.57142857142857,1524.0
4381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,21.0,23.0,10.0,6.0,5.0,8.0,10.0,13.0,16.0,8.0,6.809523809523809,143.0
4382.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,14.0,28.0,9.0,11.0,6.0,4.0,7.0,8.0,9.0,9.0,0.0,5.476190476190476,115.0
4383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,23.0,11.0,16.0,13.0,15.0,10.0,23.0,12.0,15.0,2.0,7.333333333333333,154.0
4384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.19047619047619047,4.0
4385.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,17.0,32.0,18.0,26.0,11.0,21.0,16.0,13.0,17.0,17.0,5.0,9.523809523809524,200.0
4387.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,17.0,37.0,12.0,21.0,18.0,24.0,7.0,17.0,16.0,13.0,4.0,9.285714285714286,195.0
4388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,24.0,11.0,12.0,6.0,3.0,1.0,3.0,3.0,4.0,1.0,3.619047619047619,76.0
4390.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.0,45.0,108.0,207.0,82.0,81.0,42.0,43.0,41.0,71.0,65.0,52.0,17.0,41.476190476190474,871.0
4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,52.0,66.0,32.0,55.0,23.0,9.0,41.0,42.0,44.0,42.0,21.0,21.714285714285715,456.0
4401.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,41.0,109.0,174.0,89.0,63.0,55.0,36.0,43.0,92.0,71.0,87.0,22.0,42.95238095238095,902.0
4402.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,7.0,5.0,5.0,2.0,5.0,6.0,4.0,5.0,5.0,3.142857142857143,66.0
4403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,19.0,34.0,19.0,14.0,7.0,2.0,7.0,17.0,6.0,12.0,4.0,7.0,147.0
4404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,14.0,4.0,5.0,0.0,1.0,2.0,6.0,8.0,7.0,1.0,3.238095238095238,68.0
4405.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,26.0,105.0,298.0,306.0,180.0,92.0,105.0,97.0,150.0,176.0,197.0,236.0,57.0,96.85714285714286,2034.0
4406.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,18.0,31.0,22.0,11.0,19.0,12.0,20.0,19.0,23.0,13.0,5.0,9.761904761904763,205.0
4407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,7.0,12.0,6.0,5.0,3.0,11.0,9.0,6.0,11.0,2.0,3.9523809523809526,83.0
