Postcode,Installation_2001,Output_2001,Installation_2002,Output_2002,Installation_2003,Output_2003,Installation_2004,Output_2004,Installation_2005,Output_2005,Installation_2006,Output_2006,Installation_2007,Output_2007,Installation_2008,Output_2008,Installation_2009,Output_2009,Installation_2010,Output_2010,Installation_2011,Output_2011,Installation_2012,Output_2012,Installation_2013,Output_2013,Installation_2014,Output_2014,Installation_2015,Output_2015,Installation_2016,Output_2016,Installation_2017,Output_2017,Installation_2018,Output_2018,Installation_2019,Output_2019,Installation_2020,Output_2020,Installation_2021,Output_2021
6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.06,0.0,0.0,0.0,0.0,3.0,9.4,2.0,10.5,2.0,8.135,2.0,19.185,2.0,42.4,1.0,15.12,2.0,23.55,3,125.67,0,0.0
6069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.05,11.0,11.727,119.0,149.843,403.0,697.692,693.0,1604.323,776.0,1801.138,484.0,1566.028,570.0,2097.614,595.0,2409.544,643.0,3193.121,801.0,4286.222,827.0,4706.102,968.0,5828.42,1239,7797.42,383,2535.17
6070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.515,66.0,79.0,55.0,87.741,80.0,198.103,69.0,172.69,20.0,62.434,42.0,171.515,31.0,141.98,37.0,185.495,48.0,268.23,52.0,301.885,47.0,292.995,72,499.805,23,170.175
6071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.84,11.0,15.6,43.0,52.655,43.0,84.92,90.0,230.655,60.0,136.695,43.0,142.68,37.0,123.103,41.0,246.225,36.0,180.8,37.0,191.125,36.0,312.095,45.0,284.135,58,402.8,20,132.845
6072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,14.0,15.97,11.0,19.06,26.0,55.725,25.0,58.112,10.0,26.25,10.0,36.786,8.0,28.59,10.0,45.68,14.0,75.56,13.0,92.755,12.0,77.9,14,93.065,9,64.69
6073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.63,26.0,35.435,46.0,84.75,71.0,163.854,69.0,174.844,45.0,211.151,34.0,138.45,36.0,201.03,33.0,255.305,43.0,348.005,43.0,299.53,53.0,330.76,66,474.31,19,191.195
6074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.22,12.0,17.33,23.0,43.045,30.0,73.396,26.0,69.399,15.0,39.69,11.0,42.632,13.0,60.83,10.0,58.62,10.0,62.18,18.0,115.195,20.0,140.625,16,106.915,4,32.67
6076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.675,35.0,49.143,194.0,245.94,327.0,660.12,644.0,1521.75,418.0,1057.617,193.0,695.158,235.0,1063.817,187.0,946.374,208.0,1080.308,331.0,1872.051,277.0,1831.564,356.0,2529.645,416,3291.785,162,1108.19
6077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.13,16.0,71.12,20.0,91.25,19.0,113.43,22.0,101.505,10.0,125.15,32.0,315.005,49.0,494.885,68.0,424.366,97,643.62,19,150.0
6078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.53,6.0,25.995,19.0,102.82,16.0,104.27,15.0,198.624,17.0,129.425,11.0,99.85,15.0,155.89,20.0,156.815,21,209.335,15,130.99
6079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.625,1.0,6.6,1.0,6.6,0,0.0,0,0.0
6081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.54,6.0,8.67,39.0,54.85,61.0,138.336,124.0,306.786,80.0,211.349,62.0,247.754,59.0,228.42,49.0,196.11,52.0,274.505,62.0,350.697,69.0,415.045,76.0,498.37,86,589.73,41,291.235
6082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.045,22.0,28.47,52.0,104.7,85.0,208.105,70.0,178.153,41.0,111.175,37.0,134.935,29.0,162.83,45.0,223.955,44.0,228.956,32.0,201.335,55.0,361.707,53,390.945,26,165.585
6083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.695,5.0,9.4,49.0,70.715,66.0,148.054,125.0,296.812,81.0,268.308,62.0,222.15,49.0,216.47,45.0,214.642,48.0,253.264,46.0,306.955,51.0,321.795,76.0,494.905,70,481.98,27,199.71
6084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.582,57.0,77.235,92.0,226.89,211.0,539.056,190.0,510.947,109.0,427.705,121.0,586.462,144.0,949.5,115.0,675.844,140.0,896.405,200.0,1465.444,174.0,1218.161,223,1546.385,98,668.455
6090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.95,1.0,9.99,5.0,61.24,10.0,99.17,9.0,212.78,36.0,1124.885,28.0,661.58,46.0,964.106,64.0,1448.626,62.0,1374.795,42.0,794.865,57,943.615,15,358.755
6100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.89,9.0,15.01,49.0,62.6,65.0,110.769,146.0,316.471,113.0,259.97,57.0,165.757,69.0,249.798,63.0,320.723,88.0,533.846,92.0,585.055,107.0,894.21,111.0,850.468,182,1417.51,71,589.62
6101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,18.625,79.0,93.097,107.0,188.475,236.0,581.544,167.0,341.334,104.0,279.461,102.0,368.596,77.0,445.72,99.0,493.354,113.0,598.491,134.0,957.444,147.0,976.1,226,1512.335,117,757.76
6102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.47,6.0,8.512,46.0,55.72,67.0,115.81,131.0,268.629,104.0,209.385,58.0,183.535,77.0,329.75,47.0,432.372,71.0,614.151,72.0,471.035,69.0,399.025,73.0,530.105,123,787.265,60,427.94
6103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,7.0,10.215,27.0,31.57,49.0,86.11,97.0,201.889,76.0,173.395,52.0,121.66,34.0,152.936,119.0,376.58,39.0,200.525,51.0,308.215,64.0,425.322,59.0,407.225,77,507.875,42,266.69
6104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,3.0,4.91,46.0,57.825,99.0,189.52,274.0,583.423,214.0,435.019,118.0,329.692,116.0,635.59,84.0,609.532,86.0,668.782,126.0,1168.916,134.0,1644.901,156.0,1115.075,186,1316.79,94,703.015
6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.34,71.0,86.726,116.0,202.735,256.0,525.552,241.0,473.789,106.0,417.202,81.0,322.391,85.0,854.599,102.0,653.94,115.0,870.805,109.0,963.182,158.0,1225.84,219,1521.88,102,748.635
6106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.675,6.0,84.18,9.0,391.32,15.0,625.655,20.0,483.005,33.0,724.37,29.0,757.5,35.0,970.955,30.0,1284.09,27,830.89,7,190.44
6107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,24.0,28.605,181.0,215.589,434.0,669.08,851.0,1705.546,807.0,1698.906,390.0,1165.248,391.0,1589.74,302.0,1270.262,344.0,1889.801,499.0,2871.065,523.0,3401.622,593.0,3848.565,803,6615.675,316,2152.625
6108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,22.0,23.059,149.0,170.679,406.0,621.545,642.0,1327.955,580.0,1242.867,281.0,758.5,225.0,742.39,165.0,590.865,202.0,872.778,279.0,1453.216,284.0,1545.316,311.0,1819.115,433,2734.495,189,1301.445
6109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.69,47.0,51.895,309.0,383.675,225.0,480.155,255.0,515.95,113.0,270.075,126.0,654.68,107.0,595.02,127.0,910.73,189.0,1355.92,151.0,1172.52,256.0,1827.68,244,1934.67,117,852.885
6110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.386,191.0,221.396,372.0,622.439,852.0,1694.64,995.0,2092.014,492.0,1389.587,491.0,1767.098,352.0,1341.474,488.0,2310.297,611.0,3317.976,601.0,3351.475,725.0,4463.04,926,5950.07,375,2393.675
6111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,2.0,2.18,0.0,0.0,8.0,14.335,35.0,45.715,156.0,187.644,260.0,461.015,520.0,1135.796,505.0,1094.926,242.0,806.767,238.0,931.561,222.0,980.075,246.0,1396.91,280.0,1498.147,312.0,2102.505,359.0,2336.05,424,2994.968,172,1185.635
6112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.68,37.0,46.809,217.0,260.015,402.0,685.089,982.0,2098.997,1244.0,2649.941,632.0,1830.434,764.0,2941.442,647.0,2703.846,859.0,4604.567,1132.0,6311.104,1250.0,7294.131,1482.0,9241.188,1788,11705.16,635,4109.261
6121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,6.0,7.17,25.0,32.815,48.0,97.076,78.0,243.157,72.0,253.97,46.0,185.709,60.0,339.955,38.0,219.755,51.0,335.95,69.0,478.339,73.0,611.355,43.0,304.715,86,702.7,26,187.97
6122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.852,53.0,62.276,111.0,209.49,282.0,686.553,304.0,788.062,185.0,590.225,245.0,933.817,309.0,1283.484,388.0,2046.719,488.0,2534.125,502.0,3150.45,559.0,3454.99,561,3780.02,223,1443.395
6123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.68,15.0,22.295,25.0,57.485,30.0,91.77,30.0,64.77,27.0,138.46,21.0,123.03,18.0,73.25,32.0,163.825,68.0,333.975,58.0,321.935,57.0,345.75,62,396.79,20,159.615
6124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.455,9.0,9.74,22.0,41.165,50.0,148.613,26.0,62.275,18.0,56.292,16.0,98.46,15.0,74.95,16.0,81.85,21.0,125.0,17.0,103.54,16.0,102.305,23,165.805,8,51.56
6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.28,0.0,0.0,0.0,0.0,3.0,3.18,19.0,23.1,31.0,77.057,74.0,195.373,86.0,228.905,45.0,166.97,63.0,277.982,41.0,224.62,34.0,304.03,57.0,419.895,58.0,548.345,61.0,702.97,75,475.405,33,238.095
6126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.0,4.31,4.0,5.795,3.0,9.74,4.0,10.3,1.0,2.0,7.0,29.5,5.0,17.65,7.0,35.12,3.0,15.48,6.0,36.08,3.0,18.42,1.0,32.93,5,67.525,1,13.32
6147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.16,12.0,14.255,101.0,109.865,172.0,267.044,404.0,754.833,391.0,764.137,106.0,271.735,138.0,483.127,93.0,352.52,103.0,438.767,146.0,723.015,155.0,829.315,182.0,1005.18,254,1635.565,95,636.02
6148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,21.0,23.62,116.0,135.59,231.0,378.099,508.0,1085.507,337.0,732.659,157.0,421.5,169.0,696.513,131.0,500.117,148.0,884.194,247.0,1226.253,222.0,1360.296,258.0,1517.71,349,2254.49,154,1002.605
6149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,22.0,24.02,111.0,138.304,256.0,452.028,602.0,1303.477,387.0,900.354,183.0,572.628,213.0,785.083,124.0,556.736,163.0,786.748,249.0,1345.777,259.0,1605.535,315.0,1898.815,388,2645.96,194,1296.63
6150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,17.0,47.07,71.0,116.6,144.0,274.359,409.0,918.929,237.0,551.246,96.0,371.196,96.0,456.714,89.0,428.835,112.0,567.79,158.0,888.496,162.0,941.55,140.0,1013.335,265,1769.345,119,787.52
6151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,8.0,12.98,33.0,42.839,62.0,119.075,208.0,477.124,122.0,319.208,69.0,252.023,87.0,380.41,59.0,260.86,104.0,695.3,130.0,693.629,140.0,985.498,129.0,1026.082,213,1476.09,94,637.23
6152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.019,84.0,101.036,184.0,345.092,428.0,983.89,230.0,596.092,140.0,459.242,190.0,702.109,141.0,550.837,217.0,1115.889,254.0,1343.328,231.0,1335.405,221.0,1468.492,345,2348.915,135,920.26
6153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,1.0,2.1,17.0,25.225,79.0,102.955,142.0,254.607,350.0,797.61,211.0,523.58,117.0,421.155,125.0,473.799,132.0,602.71,170.0,859.677,239.0,1352.344,250.0,1618.017,240.0,1706.885,338,2550.76,147,985.39
6154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.914,51.0,61.073,219.0,327.638,203.0,443.687,132.0,353.734,69.0,306.73,76.0,390.05,76.0,592.22,96.0,680.955,131.0,914.662,129.0,875.411,151.0,900.07,190,2211.39,79,602.87
6155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,0.0,0.0,1.0,1.05,3.0,3.13,42.0,50.305,283.0,341.384,700.0,1178.108,1740.0,3786.749,1317.0,2890.517,593.0,1897.787,654.0,2874.712,520.0,2683.277,487.0,2919.975,722.0,4913.576,683.0,4678.221,851.0,5989.431,1204,8540.74,450,3266.915
6156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.44,24.0,30.08,92.0,120.296,180.0,278.178,300.0,703.667,163.0,380.771,94.0,281.425,105.0,383.35,95.0,414.41,111.0,570.509,215.0,1132.476,195.0,1181.866,220.0,1459.255,284,2362.8,133,877.94
6157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,0.0,0.0,2.0,2.63,27.0,32.312,80.0,106.055,124.0,230.532,223.0,464.216,154.0,343.733,69.0,191.92,88.0,326.235,72.0,297.602,87.0,389.963,148.0,767.987,134.0,818.309,127.0,878.785,216,1519.445,78,505.899
6158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.0,0.0,0.0,0.0,2.0,3.15,18.0,24.7,46.0,56.164,59.0,111.44,110.0,278.376,62.0,163.705,28.0,84.126,42.0,173.22,42.0,179.225,48.0,245.435,76.0,415.833,84.0,589.98,69.0,451.2,111,761.41,51,337.51
6159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.18,16.0,20.727,10.0,19.31,36.0,84.478,23.0,56.155,10.0,34.74,20.0,72.59,13.0,93.07,9.0,37.745,21.0,205.295,23.0,132.31,19.0,140.575,32,309.635,16,126.945
6160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,4.0,6.36,33.0,45.012,67.0,90.16,65.0,115.075,105.0,226.828,54.0,179.847,33.0,69.71,40.0,152.916,43.0,195.8,63.0,461.025,72.0,561.812,52.0,368.87,60.0,416.605,77,516.184,36,238.225
6161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.08,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.12,0.0,0.0,1.0,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
6162,0.0,0.0,0.0,0.0,1.0,2.9,0.0,0.0,2.0,0.56,1.0,1.05,10.0,16.98,45.0,52.24,124.0,150.67,110.0,205.234,219.0,457.361,122.0,264.02,81.0,221.2,83.0,268.386,79.0,291.37,87.0,405.272,124.0,725.639,118.0,659.568,127.0,732.77,156,938.98,65,422.52
6163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,1.05,7.0,7.6,87.0,101.475,411.0,484.445,623.0,955.176,1004.0,2079.933,849.0,1942.818,420.0,1461.382,494.0,2179.538,400.0,1863.646,456.0,2997.147,661.0,5087.869,643.0,4451.911,644.0,4655.801,953,6925.315,344,2553.525
6164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.24,1.0,1.28,4.0,4.89,35.0,45.43,248.0,290.296,477.0,854.848,1364.0,3041.695,1267.0,2985.187,638.0,1992.078,660.0,2431.624,612.0,2461.2,678.0,3616.44,958.0,5490.015,1051.0,6114.258,1124.0,7121.95,1560,10591.12,647,4209.886
6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,0.0,0.0,1.0,1.02,3.0,6.84,1.0,1.52,0.0,0.0,3.0,164.78,5.0,177.24,1.0,30.0,9.0,338.055,5.0,271.98,8.0,372.08,3,185.7,2,139.5
6166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,1.0,2.1,16.0,6.725,26.0,30.572,67.0,137.455,160.0,387.171,183.0,471.193,75.0,319.935,109.0,425.931,96.0,669.224,120.0,776.04,171.0,1096.897,187.0,1181.645,166.0,1052.545,216,1658.495,82,526.45
6167,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16,1.0,0.32,0.0,0.0,3.0,6.1,23.0,26.48,134.0,152.225,210.0,385.83,581.0,1164.856,579.0,1189.006,266.0,732.05,326.0,1117.18,264.0,1162.375,268.0,1331.41,395.0,2068.122,386.0,2365.17,432.0,2699.005,539,3312.49,221,1345.64
6168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,3.0,0.98,0.0,0.0,2.0,1.21,21.0,21.625,134.0,157.585,349.0,577.13,742.0,1436.495,682.0,1336.236,274.0,749.08,244.0,1042.343,215.0,1026.16,218.0,1119.431,280.0,1404.3,331.0,2051.835,353.0,2195.255,416,3182.5,146,955.17
6169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.0,0.0,2.0,2.185,34.0,41.87,234.0,273.909,418.0,744.289,1118.0,2319.09,1001.0,2136.488,468.0,1300.937,494.0,1620.687,368.0,1363.865,408.0,1832.181,545.0,2602.087,543.0,2780.026,535.0,3045.472,636,4002.765,316,1983.4
6170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,6.0,6.3,45.0,59.06,63.0,119.255,193.0,403.384,208.0,446.444,151.0,439.325,182.0,555.39,208.0,750.48,193.0,858.15,279.0,1392.63,293.0,1532.645,387.0,2297.545,531,3307.41,180,1142.677
6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.505,86.0,106.352,268.0,495.812,619.0,1302.354,703.0,1649.0,482.0,1378.324,710.0,2262.036,561.0,2069.126,546.0,2659.286,586.0,3041.322,641.0,3739.417,878.0,5312.155,1004,6136.31,383,2370.125
6172,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1,0.0,0.0,0.0,0.0,3.0,3.39,14.0,14.72,84.0,105.169,145.0,285.93,366.0,817.16,470.0,1085.625,209.0,684.57,192.0,714.675,135.0,624.865,170.0,751.476,178.0,1141.559,211.0,1173.305,245.0,1475.875,291,1795.1,128,840.065
6173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.68,6.0,6.675,42.0,48.895,95.0,185.514,289.0,669.3,251.0,616.447,138.0,463.681,190.0,727.396,148.0,635.14,170.0,801.01,201.0,1156.345,180.0,1072.225,227.0,1345.28,292,1868.13,124,815.595
6174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.205,11.0,14.505,25.0,60.99,51.0,108.845,54.0,116.572,34.0,101.74,37.0,115.69,63.0,227.31,69.0,277.45,81.0,406.46,99.0,524.295,133.0,767.45,146,875.1,66,405.96
6175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.575,1.0,1.2,11.0,12.295,43.0,72.775,102.0,243.406,70.0,165.115,34.0,104.215,43.0,130.43,60.0,237.27,69.0,307.315,63.0,342.744,70.0,389.42,73.0,423.45,100,609.36,44,273.925
6176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,3.0,4.74,5.0,14.41,25.0,80.72,12.0,37.48,7.0,32.1,11.0,48.99,9.0,39.995,51.0,214.92,56.0,287.62,52.0,305.505,60.0,366.505,37,282.04,19,131.415
6180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.795,56.0,100.0,126.0,274.48,121.0,266.135,106.0,296.205,68.0,218.24,105.0,376.94,91.0,371.03,125.0,642.54,117.0,587.445,178.0,1000.255,203,1249.255,83,502.185
6181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.98,12.0,27.415,16.0,49.9,16.0,49.84,6.0,18.58,11.0,40.562,5.0,19.74,13.0,91.795,11.0,77.885,11.0,79.375,14.0,87.17,10,66.975,10,80.73
6207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,2.0,2.46,1.0,0.99,5.0,5.545,17.0,32.59,25.0,72.45,18.0,40.19,9.0,27.14,13.0,43.93,26.0,115.43,19.0,98.795,14.0,102.02,38.0,295.42,33.0,215.595,53,378.87,12,79.3
6208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,1.0,1.2,19.0,24.925,193.0,217.305,281.0,468.245,447.0,960.214,371.0,842.772,189.0,598.86,173.0,671.132,191.0,824.5,202.0,932.321,212.0,1187.687,225.0,1316.605,236.0,1804.03,357,2336.29,177,1202.885
6209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.47,20.0,50.38,68.0,152.2,62.0,137.5,42.0,130.42,36.0,132.38,24.0,101.99,23.0,109.71,27.0,151.445,29.0,167.55,37.0,225.645,31,212.415,9,79.81
6210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,7.0,0.88,1.0,0.125,3.0,4.335,83.0,99.288,675.0,779.916,1265.0,2037.416,2249.0,4673.811,2093.0,4290.7,992.0,2584.128,939.0,3397.113,861.0,3718.377,932.0,4343.518,1140.0,5933.432,1183.0,6382.044,1274.0,8127.918,1681,10492.18,750,4784.765
6211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.01,41.0,52.51,115.0,226.345,243.0,554.017,215.0,504.483,102.0,337.236,108.0,360.34,131.0,531.01,135.0,574.24,158.0,796.792,174.0,925.225,165.0,1005.455,254,1715.795,117,757.57
6213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.56,1.0,1.575,1.0,1.575,2.0,3.225,7.0,14.47,18.0,37.26,18.0,55.718,9.0,45.34,9.0,23.67,6.0,21.23,11.0,54.22,10.0,48.79,9.0,43.55,9.0,55.255,14.0,95.33,12,100.005,7,46.02
6214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.225,8.0,18.53,20.0,46.07,13.0,31.94,6.0,19.2,9.0,30.31,11.0,36.92,9.0,51.98,13.0,83.27,9.0,50.285,14.0,111.86,15,77.04,6,31.755
6215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.985,0.0,0.0,7.0,10.04,17.0,23.02,34.0,88.775,94.0,235.748,84.0,198.653,61.0,215.51,53.0,224.3,58.0,389.955,62.0,328.655,79.0,446.559,74.0,422.21,63.0,358.675,104,703.07,34,213.79
6218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,2.0,4.02,5.0,10.84,15.0,30.48,7.0,13.43,8.0,25.2,7.0,43.9,17.0,43.31,2.0,8.32,12.0,73.52,12.0,66.41,9.0,58.535,15,92.14,3,22.2
6220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.6,7.0,11.03,42.0,87.859,140.0,384.56,75.0,177.315,45.0,159.094,47.0,331.798,53.0,251.855,66.0,384.195,70.0,342.869,86.0,738.63,71.0,544.295,87,619.8,37,261.47
6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.31,1.0,0.99,3.0,7.555,1.0,3.04,3.0,6.4,9.0,51.583,1.0,17.0,1.0,5.0,7.0,27.6,1.0,12.48,5.0,26.55,3.0,10.045,2.0,29.81,3,30.71,4,41.15
6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.15,7.0,15.27,1.0,5.145,3.0,11.81,1.0,2.5,2.0,9.57,1.0,6.48,2.0,10.404,2.0,13.2,3.0,16.65,5,35.56,1,6.6
6224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.44,1.0,1.8,11.0,26.775,31.0,73.485,15.0,36.625,6.0,8.314,8.0,50.58,13.0,67.22,9.0,33.8,24.0,159.983,14.0,170.345,23.0,229.54,36,252.97,5,25.27
