Postcode,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,AVG,Total
3682.0,0.0,0.0,0.98,0.0,0.84,0.0,0.0,0.5,1.08,13.17,61.61,81.18,36.1,57.13,35.42,27.5,27.96,134.707,101.1,151.74,59.045,37.62199999999999,790.0619999999999
3683.0,0.0,0.0,1.68,0.0,0.46,0.0,1.05,2.735,2.45,27.335,126.195,169.1,130.65,128.4,86.41,55.86,67.53,100.385,155.94,311.285,51.22,67.55642857142858,1418.6850000000002
3685.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.087,14.542,36.89,246.136,473.991,288.91,152.62,138.61,211.34,120.28,237.63,451.25,633.86,119.64,149.1612380952381,3132.386
3687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,3.622,16.43,65.079,132.305,56.06,61.2,28.5,40.0,66.039,133.351,93.035,113.65,41.3,40.67052380952381,854.0809999999999
3688.0,0.0,0.0,0.0,1.92,0.0,0.0,2.1,4.77,1.02,20.85,116.224,162.47,129.234,98.9,46.56,34.96,88.973,114.485,197.445,273.985,64.49,64.68504761904762,1358.3860000000002
3689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,8.8,60.026,75.05,6.67,21.99,12.82,55.97,32.625,48.665,21.59,7.7,0.0,17.024571428571427,357.51599999999996
3690.0,0.0,0.0,0.0,0.0,0.51,0.0,11.82,35.72,47.95,247.819,1305.475,1669.563,1189.958,1332.599,1205.66,1188.624,1184.131,2964.718,2727.238,6202.266,1689.645,1095.4140952380953,23003.696
3691.0,0.0,0.0,0.0,3.165,1.28,0.66,10.25,10.925,29.61,132.025,449.925,850.896,411.451,786.86,512.755,316.702,573.459,1237.467,1894.855,2485.435,866.04,503.51238095238085,10573.759999999998
3694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,8.864,86.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.661619047619048,97.894
3695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,11.522,70.611,44.5,69.81,24.5,8.19,16.2,49.52,41.21,92.37,19.61,21.51538095238095,451.823
3697.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.0,0.0,2.56,60.376,69.473,51.4,81.39,20.92,26.64,18.583,80.505,64.57,85.74,13.74,27.52128571428571,577.9469999999999
3698.0,0.0,0.0,0.0,0.0,2.0,0.0,1.05,3.73,6.48,19.98,84.501,95.895,23.57,70.945,28.2,28.48,49.68,98.345,108.79,138.715,60.42,39.08480952380952,820.781
3699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,14.25,51.985,64.87,8.0,79.2,46.04,5.98,131.54,66.52,132.38,113.77,80.32,37.95023809523809,796.9549999999999
3700.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,6.57,6.3,17.62,62.678,87.33,64.38,218.61,57.48,69.43,53.31,276.375,218.415,221.87,32.92,66.36895238095238,1393.748
3701.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,3.68,10.64,43.562,79.683,115.15,262.41,32.73,85.825,49.813,166.06,321.5,265.93,131.17,74.7882380952381,1570.553
3704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.0,0.0,0.0,0.0,4.56,1.5,0.0,6.5,0.0,0.0,0.0,5.36,7.77,17.58,2.084047619047619,43.765
3705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,15.94,15.98,19.0,70.0,65.5,3.06,6.213,13.14,7.92,40.48,13.32,12.980619047619046,272.59299999999996
3707.0,0.0,0.0,1.4,0.0,0.0,2.805,0.0,4.35,13.94,28.77,80.96,99.85,72.34,401.18,297.98,52.15,66.57,156.394,196.31,235.36,169.85,89.5337619047619,1880.2089999999998
3708.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,17.5,0.0,0.0,0.0,7.31,6.615,0.0,0.0,1.9564285714285714,41.085
3709.0,0.0,0.0,0.0,0.28,0.0,1.92,0.0,0.0,2.1,5.38,42.904,33.594,6.0,187.0,6.5,4.505,5.0,39.08,54.25,27.06,6.6,20.10347619047619,422.173
3711.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,1.2,9.28,39.44,67.19,40.63,58.76,24.1,36.735,52.77,83.65,49.03,52.02,30.0,26.05309523809523,547.1149999999999
3712.0,0.0,0.0,0.0,0.0,0.96,0.0,1.65,2.04,3.25,9.5,14.14,30.24,31.29,71.8,6.0,4.42,7.95,20.06,51.67,231.42,25.66,24.383333333333333,512.05
3713.0,0.0,0.0,0.0,0.0,0.735,0.57,4.29,2.2,5.29,16.74,37.51,82.2,51.76,113.44,35.31,67.715,98.075,158.725,108.18,81.66,35.64,42.859047619047615,900.04
3714.0,0.0,0.0,1.95,1.12,0.0,1.245,5.84,3.63,16.78,48.73,179.423,315.355,258.13,322.91,219.43,215.99,259.79,391.735,304.965,516.97,159.42,153.49585714285718,3223.4130000000005
3715.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,7.25,5.54,30.148,6.24,10.5,18.0,8.38,31.58,15.21,64.42,75.86,11.1,13.644190476190477,286.528
3717.0,0.0,0.0,1.96,0.76,0.96,3.55,1.65,2.952,7.06,43.84,154.986,338.57,184.59,262.118,137.28,160.095,351.97,345.355,303.67,427.605,236.47,141.2114761904762,2965.441
3718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,9.5,14.5,13.5,16.0,6.09,7.32,10.725,11.275,6.6,0.0,4.663333333333334,97.93
3719.0,0.0,0.0,1.6,1.2,0.0,1.28,0.0,0.0,0.0,13.78,43.43,30.495,30.43,17.6,46.07,36.18,133.73,48.705,29.84,94.62,19.86,26.13428571428571,548.8199999999999
3720.0,0.0,0.0,0.0,0.56,0.0,1.32,0.0,0.99,2.19,18.16,40.09,59.035,100.272,38.92,24.5,46.065,126.695,119.4,149.02,211.44,50.63,47.10890476190476,989.2869999999999
3722.0,0.0,0.0,0.16,0.0,1.6,0.66,0.0,2.11,9.2,73.735,301.106,559.3,270.325,300.055,242.89,271.38,700.605,784.025,867.705,1261.05,237.525,280.163380952381,5883.4310000000005
3723.0,0.0,0.0,0.0,0.875,5.12,1.65,3.3,0.25,4.43,42.87,263.202,227.835,164.71,165.27,202.27,196.1,198.255,317.33,428.495,781.65,163.66,150.82247619047618,3167.272
3724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,7.495,20.0,8.58,0.0,14.66,0.0,10.0,20.89,0.0,0.0,0.0,3.935476190476191,82.64500000000001
3725.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,28.45,28.15,39.08,42.06,51.46,32.02,13.57,44.76,72.45,104.95,58.63,39.07,26.433333333333334,555.1
3726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025,9.99,30.5,52.37,43.93,35.62,17.5,18.75,27.21,50.4,86.21,44.1,6.66,20.20309523809524,424.26500000000004
3727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,2.62,11.985,11.95,55.54,28.09,11.0,9.065,19.06,15.155,43.85,19.83,6.66,11.322619047619048,237.775
3728.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,1.0,3.21,50.38,78.845,49.825,63.95,14.2,21.72,50.58,28.925,88.695,96.135,15.57,26.87404761904762,564.355
3730.0,0.0,1.35,0.0,0.0,1.7,0.0,4.864,3.15,18.291,102.43,688.514,1097.172,758.0,485.265,441.98,503.04,584.732,1043.08,1412.965,1655.805,599.04,447.6846666666667,9401.378
3732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.16,15.53,42.466,79.346,57.72,44.0,28.5,6.06,18.16,102.49,89.41,87.24,90.135,31.593190476190475,663.457
3733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,2.44,6.445,18.59,12.54,4.0,0.0,114.855,2.04,18.735,91.095,19.2,23.68,15.012857142857142,315.27
3735.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,3.09,19.02,8.02,55.63,24.34,83.445,43.5,8.8,20.45,52.03,47.19,116.815,47.09,25.23333333333333,529.9
3736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2.6,7.64,22.53,7.0,40.5,3.0,20.4,16.22,6.27,13.12,0.0,0.0,6.763809523809525,142.04000000000002
3737.0,0.0,0.0,0.0,0.56,3.32,0.0,0.0,1.65,5.25,62.55,213.51,544.503,222.01,235.63,235.085,122.435,306.895,313.226,508.592,699.0,305.535,179.98814285714283,3779.7509999999997
3738.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,3.01,6.44,29.68,12.0,28.5,0.0,9.0,29.7,1.65,53.44,3.6,0.0,8.50952380952381,178.70000000000002
3739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.88,6.8,31.98,68.0,19.925,17.185,0.0,5.035,15.325,18.5,71.28,0.0,12.524285714285714,263.01
3740.0,1.0,0.0,0.0,0.0,0.125,0.99,0.0,1.002,2.16,17.52,36.262,154.21,118.09,33.0,63.02,81.55,64.28,75.685,132.595,117.1,42.48,44.81280952380953,941.0690000000001
3741.0,0.0,0.0,0.0,3.37,0.28,0.45,2.6,4.5,21.522,66.88,175.795,313.71,132.55,181.39,210.615,186.71,187.05,529.905,448.048,366.1,180.145,143.41047619047617,3011.62
3744.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,3.36,1.75,25.363,43.53,18.25,23.27,42.225,20.315,18.4,11.67,66.94,43.72,53.8,17.78966666666667,373.583
3746.0,0.0,0.0,0.0,0.0,3.36,1.485,0.0,0.0,7.67,4.22,59.487,60.172,17.18,63.0,4.5,26.175,4.4,48.185,45.91,50.39,28.9,20.239714285714278,425.0339999999999
3747.0,0.0,0.0,0.7,1.28,0.0,0.48,11.675,9.54,18.33,109.14,332.015,548.59,269.12,433.64,191.2,134.7,361.256,511.717,619.271,668.44,348.63,217.60590476190472,4569.723999999999
3749.0,0.0,0.0,0.0,1.68,4.36,0.0,3.6,6.422,6.54,45.25,99.588,253.9,125.86,143.48,177.65,154.93,546.362,231.795,271.71,337.46,109.85,120.02080952380952,2520.437
3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.8,21.065,151.85,145.004,281.101,510.195,447.99,640.935,1482.83,2335.795,5481.6,2174.47,651.3826190476191,13679.035
3751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.895,7.14,0.0,14.5,0.0,68.98,8.82,0.0,6.615,0.0,18.5,6.259523809523809,131.45
3752.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,5.952,28.37,159.005,389.062,817.432,439.805,784.0,570.66,504.88,422.14,1338.56,1535.57,2029.725,911.835,473.2712380952381,9938.696
3753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.532,9.03,21.57,72.655,78.79,58.44,121.49,95.285,102.87,258.647,540.308,839.57,280.22,118.16223809523811,2481.407
3754.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.129,26.082,188.28,549.644,1084.79,680.368,1342.613,1111.525,1042.663,1128.18,2380.851,4133.57,6018.335,2480.78,1056.0909523809523,22177.91
3755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,6.16,5.51,10.1,5.58,15.0,4.5,8.25,7.8,23.85,13.8,63.36,49.62,10.290952380952382,216.11
3756.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,10.24,17.5,126.09,414.681,624.7,357.36,558.35,334.28,511.89,533.705,776.93,1086.735,2081.625,892.02,396.4919523809524,8326.331
3757.0,0.0,0.0,0.0,1.44,0.96,0.0,0.0,4.23,25.826,107.42,333.041,420.602,281.68,405.6,277.835,368.746,492.275,1005.249,823.72,813.615,204.5,265.08280952380954,5566.7390000000005
3758.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,5.96,40.74,109.324,151.495,89.36,128.18,62.575,90.49,105.365,207.77,133.185,216.12,74.635,67.44995238095237,1416.4489999999998
3759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.164,3.022,19.79,62.41,104.34,9.5,74.18,61.38,99.343,123.685,63.21,113.655,180.635,62.25,46.74114285714286,981.5640000000001
3760.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,6.98,1.08,21.66,21.13,47.161,15.2,22.75,11.41,0.0,17.39,13.46,12.1,49.13,0.0,11.50909523809524,241.69100000000003
3761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503,3.04,55.48,66.559,84.516,30.605,61.7,51.92,45.655,42.25,131.334,60.45,178.7,46.225,40.949380952380956,859.937
3762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,15.08,11.78,0.0,17.59,4.5,4.59,13.51,0.0,10.65,0.0,0.0,3.772380952380953,79.22000000000001
3763.0,0.0,0.0,0.0,2.88,0.0,0.86,0.0,9.415,5.002,37.22,61.9,99.73,72.05,84.21,79.44,116.0,60.555,108.64,200.135,174.65,60.2,55.8517619047619,1172.887
3764.0,0.0,0.0,1.68,0.0,0.125,0.0,0.0,11.32,7.35,88.1,302.773,496.565,356.505,366.25,213.63,307.905,368.709,782.165,799.1,1096.19,462.77,269.5779523809524,5661.137000000001
3765.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.804,19.745,55.795,136.345,187.485,272.66,228.26,132.55,292.175,117.48,238.195,422.19,381.685,136.03,125.07138095238096,2626.4990000000003
3766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,6.68,8.77,32.495,9.5,18.37,21.0,28.71,37.11,48.58,35.82,66.86,11.88,15.560238095238095,326.765
3767.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,11.855,6.9,5.5,11.75,18.5,12.64,23.71,43.995,28.445,9.45,25.34,33.75,11.11595238095238,233.435
3770.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,1.08,9.762,43.43,68.26,161.95,115.578,254.21,147.85,165.485,703.75,577.248,381.93,718.205,104.21,164.61942857142856,3457.008
3775.0,1.28,0.0,1.96,0.0,0.0,0.0,2.8,8.432,19.409,75.96,129.086,162.005,117.4,167.42,281.655,230.87,327.74,429.16,423.68,487.175,104.54,141.45580952380953,2970.572
3777.0,0.0,0.0,0.0,3.39,1.41,0.96,1.56,13.459,33.232,176.77,336.269,442.895,315.165,391.595,308.62,428.115,433.31,1031.705,852.05,1315.69,221.475,300.3652380952381,6307.67
3778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,9.89,20.23,12.75,5.0,14.42,0.0,31.48,5.58,34.4,16.59,0.0,7.257619047619047,152.41
3779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,23.19,44.075,21.35,92.14,32.82,33.78,129.5,70.65,74.01,159.405,0.0,32.57238095238095,684.02
3781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,5.4,52.42,103.172,104.37,113.79,101.75,56.0,67.9,73.82,186.855,317.74,242.95,140.945,74.71580952380953,1569.032
3782.0,0.0,0.0,1.44,0.0,0.0,1.74,4.2,1.485,23.075,112.76,157.118,280.71,154.31,254.09,194.87,158.885,279.14,440.41,508.78,576.42,200.78,159.5339523809524,3350.213
3783.0,0.0,0.0,0.6,0.96,2.16,0.0,0.0,1.05,3.75,39.74,81.426,85.075,83.25,91.57,112.28,80.31,100.45,196.885,108.285,187.815,264.105,68.55766666666666,1439.711
3786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,4.4,21.37,26.35,16.32,20.0,43.54,12.59,21.06,36.63,46.56,68.295,109.91,37.5,22.185,465.885
3787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,8.54,9.72,14.52,0.0,9.0,17.46,11.605,22.915,53.31,18.025,26.55,19.98,10.12595238095238,212.645
3788.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,18.945,14.18,54.981,33.8,41.515,8.66,63.685,40.21,56.375,135.33,94.685,6.66,27.285047619047617,572.986
3789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,2.04,0.0,0.0,3.5,0.0,9.615,0.0,5.0,34.73,0.0,0.0,0.0,26.4,3.962380952380952,83.21
3791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.456,2.05,11.84,22.085,15.44,34.08,20.5,29.81,20.5,14.36,82.307,109.0,111.21,62.07,25.652761904761903,538.708
3792.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,3.36,5.1,15.414,29.41,17.225,15.39,28.42,4.24,20.71,17.68,38.425,86.425,116.95,23.89,20.174238095238096,423.659
3793.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,5.406,6.14,48.665,67.93,146.09,97.09,140.41,132.355,221.75,232.346,197.26,268.28,373.695,131.67,98.71795238095237,2073.0769999999998
3795.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.1,3.02,18.93,42.97,124.306,41.86,129.09,62.075,216.995,211.135,210.855,180.53,124.395,64.2,68.27909523809524,1433.8609999999999
3796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,11.162,134.374,152.924,269.585,168.388,280.69,162.46,251.918,226.525,406.33,504.7,635.2,217.86,163.05219047619048,3424.096
3797.0,0.0,0.0,0.0,1.28,1.28,0.0,0.0,4.68,12.06,56.75,90.585,183.39,126.4,171.545,138.625,101.885,184.461,430.119,335.835,296.96,80.86,105.55785714285715,2216.715
3799.0,0.0,0.0,0.0,1.5,1.19,0.0,0.0,0.0,21.66,64.19,157.46,222.05,190.195,194.1,131.305,190.125,269.845,434.46,332.893,496.643,163.66,136.72742857142856,2871.276
3802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.975,51.527,272.78,622.655,949.905,512.37,671.105,493.74,538.535,418.72,1001.485,1519.63,2184.79,928.685,484.2810476190476,10169.902
3803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.972,29.255,99.705,198.564,523.98,332.96,490.01,713.15,459.52,638.7,1041.325,1228.455,1617.425,557.32,377.82576190476186,7934.340999999999
3804.0,0.0,0.0,0.0,3.2,0.0,0.0,1.4,0.0,6.73,122.484,284.174,395.173,267.145,441.105,512.763,283.715,420.17,818.69,916.765,1142.17,439.54,288.344,6055.224
3805.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,9.138,91.644,640.875,1605.157,2581.171,1518.753,1813.74,1450.735,1183.085,1509.438,2851.95,4216.665,5639.55,2193.725,1300.3783809523807,27307.945999999996
3806.0,0.0,0.0,0.0,2.4,1.2,0.0,6.345,17.445,85.836,543.292,1192.78,1908.442,951.575,1547.9,1234.925,903.55,1572.354,2415.051,4153.692,4932.235,2127.655,1123.6512857142857,23596.677
3807.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.002,10.142,78.074,276.2,402.555,171.955,223.015,178.915,189.325,271.78,528.335,610.785,736.71,265.555,187.8975238095238,3945.8479999999995
3808.0,0.0,0.0,1.5,0.0,0.0,0.0,7.02,0.99,10.463,36.45,143.655,213.115,96.47,122.965,111.24,82.905,103.04,314.905,279.265,347.62,167.69,97.10919047619046,2039.2929999999997
3809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,2.022,12.59,46.451,126.16,82.156,302.67,209.34,312.25,433.29,1601.472,2640.917,3317.745,1234.96,491.58538095238083,10323.292999999998
3810.0,0.0,0.0,1.5,1.4,0.0,3.06,0.115,4.406,38.29,398.179,917.65,1860.885,1256.358,1815.32,1562.2,1568.412,1858.148,3536.428,4227.485,5622.675,2060.15,1272.9838571428572,26732.661
3812.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.002,4.62,21.8,144.23,108.55,104.12,116.85,148.24,63.765,89.885,216.69,282.915,449.63,118.14,89.33985714285714,1876.137
3813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,17.48,23.696,29.6,27.39,49.72,15.0,30.5,69.04,62.045,151.665,68.63,70.33,29.460285714285718,618.666
3814.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1.05,7.32,22.12,88.699,82.705,102.86,115.85,99.86,86.39,81.525,155.6,481.005,366.215,47.73,82.939,1741.7189999999998
3815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,2.08,53.46,162.015,155.8,118.37,113.99,145.275,81.32,107.05,265.92,228.41,353.47,141.915,92.09928571428571,1934.085
3816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.0,3.6,33.32,100.761,158.83,133.13,116.25,109.1,92.57,344.655,314.465,332.925,219.815,91.29,97.6764761904762,2051.206
3818.0,0.0,0.0,0.0,0.0,0.56,0.0,3.795,15.7,35.197,186.71,762.905,692.553,465.36,545.358,501.92,573.65,1160.21,1404.005,1294.83,1762.98,641.175,478.42419047619046,10046.908
3820.0,0.0,0.0,1.4,0.0,4.64,0.23,4.885,12.32,28.442,180.84,598.314,716.58,442.305,562.985,650.53,695.303,896.495,1345.09,1665.752,1826.46,645.675,489.44028571428566,10278.246
3821.0,0.0,0.0,0.0,0.0,0.0,1.5,2.8,12.31,10.092,57.66,214.691,171.3,206.4,167.905,80.64,98.86,239.485,313.045,363.75,566.63,159.37,126.9732380952381,2666.438
3822.0,0.0,0.0,0.8,0.0,0.0,0.0,0.495,1.0,1.53,23.67,87.198,95.29,51.87,54.59,16.03,9.0,9.095,70.42,85.505,77.805,14.8,28.528476190476187,599.098
3823.0,0.0,0.0,1.26,0.3,0.0,0.0,4.76,3.97,8.09,55.14,92.015,197.927,61.38,180.9,70.22,66.285,210.89,199.12,153.295,429.995,73.13,86.1274761904762,1808.6770000000001
3824.0,0.0,0.0,0.96,0.0,0.0,1.98,0.0,1.0,10.74,68.53,196.613,277.555,233.76,196.06,235.853,145.75,227.9,283.73,463.52,528.53,124.545,142.7155238095238,2997.026
3825.0,0.0,0.0,0.0,0.15,0.16,0.0,4.455,8.61,26.622,427.895,866.15,1344.861,825.76,899.245,639.275,634.4,820.52,1297.93,1558.05,1808.16,702.995,565.0113333333333,11865.238
3831.0,0.0,0.0,0.0,1.44,0.0,1.12,0.99,0.0,5.64,28.93,119.98,152.61,62.76,124.985,88.19,86.585,140.63,226.05,217.41,223.83,36.855,72.28595238095238,1518.005
3832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66,7.45,19.32,27.4,8.5,4.59,50.76,5.2,18.265,66.78,41.0,11.77,12.842619047619044,269.69499999999994
3833.0,0.0,0.0,0.0,0.225,2.88,0.0,1.98,0.0,0.0,9.55,11.44,26.476,26.9,6.5,15.71,0.0,30.88,22.485,114.115,41.34,19.98,15.736238095238097,330.461
3835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.26,25.85,28.75,54.5,40.5,15.44,108.62,7.7,156.69,15.18,10.62,23.052857142857142,484.11
3840.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,4.272,30.602,211.18,517.975,903.805,646.148,639.27,491.635,551.365,1027.905,1398.11,1368.16,1741.49,620.175,483.52723809523803,10154.071999999998
3842.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,2.02,59.83,158.652,268.745,202.94,170.96,107.38,55.25,226.075,266.78,256.875,413.19,120.545,110.05533333333335,2311.1620000000003
3844.0,0.0,0.0,0.0,1.44,0.0,1.98,5.115,5.585,65.14,392.03,1201.608,1432.275,774.18,1026.585,837.14,838.255,1386.567,2013.09,2417.155,2998.195,1014.135,781.4511904761904,16410.475
3847.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,1.19,37.48,118.425,130.99,104.69,69.15,77.66,60.615,102.465,379.045,259.99,277.245,110.67,82.45690476190478,1731.5950000000003
3850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.988,16.627,130.615,823.762,746.996,347.61,446.81,834.71,513.56,903.936,866.645,976.355,1389.225,240.78,392.5532857142857,8243.619
3851.0,0.0,0.0,0.0,0.0,1.92,2.08,1.4,3.45,6.422,171.898,453.552,589.475,341.855,412.735,222.185,245.445,347.58,560.34,932.295,1079.38,254.25,267.91723809523813,5626.262000000001
3852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,104.46,0.0,0.0,0.0,0.0,5.188571428571429,108.96
3853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,7.79,3.0,4.5,9.69,0.0,4.675,0.0,0.0,0.0,0.0,1.7316666666666665,36.364999999999995
3854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,40.11,77.205,85.325,52.12,58.5,55.77,40.64,141.77,108.105,101.03,155.76,69.86,47.16166666666667,990.395
3856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,3.59,43.14,59.69,80.09,52.33,78.445,49.31,93.59,81.725,75.2,192.495,200.45,36.2,50.07166666666667,1051.505
3857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,27.9,30.065,22.14,28.25,16.09,11.59,9.59,17.73,28.05,45.19,75.735,19.98,15.96952380952381,335.36
3858.0,0.0,0.0,0.0,0.0,6.4,0.0,3.148,5.75,6.282,108.55,186.695,112.855,143.35,217.014,57.02,121.4,226.345,519.145,670.42,961.9,151.11,166.54209523809524,3497.384
3859.0,0.0,0.0,0.0,0.87,1.28,0.0,0.0,1.155,1.2,18.94,53.898,51.0,85.639,86.885,190.14,72.825,38.6,223.045,368.73,163.76,45.39,66.8265238095238,1403.357
3860.0,0.0,0.0,0.0,0.0,0.0,1.24,1.8,0.495,5.82,111.95,581.195,419.28,291.245,227.97,257.75,271.645,365.85,686.42,793.9,696.905,141.89,231.207380952381,4855.3550000000005
3862.0,0.0,0.0,0.648,0.0,0.0,0.99,0.0,0.33,4.782,59.65,238.011,311.29,173.86,194.915,192.84,171.195,239.59,364.625,393.47,468.265,141.08,140.7400476190476,2955.5409999999997
3864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,22.0,13.2,43.5,11.59,19.59,6.24,43.356,4.68,15.65,12.69,6.66,9.728380952380954,204.29600000000002
3865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62,40.001,36.09,22.4,38.75,52.09,42.083,58.45,102.285,158.55,187.12,19.92,36.58852380952381,768.3589999999999
3869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,3.5,44.62,82.755,153.92,82.29,99.43,65.47,35.63,155.513,117.385,175.16,262.28,28.53,62.27728571428571,1307.8229999999999
3870.0,0.0,0.0,0.0,0.0,0.32,1.32,0.0,1.4,8.25,79.585,125.833,57.76,66.21,76.565,56.45,29.34,45.095,83.635,155.37,149.875,41.29,46.58561904761904,978.2979999999999
3871.0,0.0,0.0,0.0,0.96,0.8,0.96,3.93,0.0,10.622,58.82,188.575,195.285,240.964,176.915,92.905,88.61,199.25,180.41,428.145,210.14,114.74,104.38242857142856,2192.031
3873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1.36,17.635,24.16,49.6,22.12,62.39,6.0,31.0,36.7,36.94,46.65,27.47,17.337857142857143,364.095
3874.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,1.55,4.8,24.14,51.69,88.6,42.64,39.45,34.02,22.09,46.915,156.06,113.42,69.61,6.6,33.482619047619046,703.135
